id,longitude,latitude,start_date,end_date,label
2090,-46.7940941238737,-11.6902731016232,2012-08-28,2013-08-13,Cerradao
2091,-46.7986547168622,-11.6791078925408,2002-08-29,2003-08-13,Cerradao
2092,-46.7986547168622,-11.6791078925408,2003-08-29,2004-08-12,Cerradao
2093,-46.7986547168622,-11.6791078925408,2004-08-28,2005-08-13,Cerradao
2094,-46.7986547168622,-11.6791078925408,2005-08-29,2006-08-13,Cerradao
2095,-46.7986547168622,-11.6791078925408,2006-08-29,2007-08-13,Cerradao
2096,-46.7986547168622,-11.6791078925408,2007-08-29,2008-08-12,Cerradao
2097,-46.7986547168622,-11.6791078925408,2008-08-28,2009-08-13,Cerradao
2098,-46.7986547168622,-11.6791078925408,2009-08-29,2010-08-13,Cerradao
2099,-46.7986547168622,-11.6791078925408,2010-08-29,2011-08-13,Cerradao
2100,-46.7986547168622,-11.6791078925408,2011-08-29,2012-08-12,Cerradao
2101,-46.7986547168622,-11.6791078925408,2012-08-28,2013-08-13,Cerradao
2102,-46.7042504420011,-11.6469495788547,2002-08-29,2003-08-13,Cerradao
2103,-46.7042504420011,-11.6469495788547,2003-08-29,2004-08-12,Cerradao
2104,-46.7042504420011,-11.6469495788547,2004-08-28,2005-08-13,Cerradao
2105,-46.7042504420011,-11.6469495788547,2005-08-29,2006-08-13,Cerradao
2106,-46.7042504420011,-11.6469495788547,2006-08-29,2007-08-13,Cerradao
2107,-46.7042504420011,-11.6469495788547,2007-08-29,2008-08-12,Cerradao
2108,-46.7042504420011,-11.6469495788547,2008-08-28,2009-08-13,Cerradao
2109,-46.7042504420011,-11.6469495788547,2009-08-29,2010-08-13,Cerradao
2110,-46.7042504420011,-11.6469495788547,2010-08-29,2011-08-13,Cerradao
2111,-46.7042504420011,-11.6469495788547,2011-08-29,2012-08-12,Cerradao
2112,-46.7042504420011,-11.6469495788547,2012-08-28,2013-08-13,Cerradao
2113,-46.725229169748,-11.6174678557286,2002-08-29,2003-08-13,Cerradao
2114,-46.725229169748,-11.6174678557286,2003-08-29,2004-08-12,Cerradao
2115,-46.725229169748,-11.6174678557286,2004-08-28,2005-08-13,Cerradao
2116,-46.725229169748,-11.6174678557286,2005-08-29,2006-08-13,Cerradao
2117,-46.725229169748,-11.6174678557286,2006-08-29,2007-08-13,Cerradao
2118,-46.725229169748,-11.6174678557286,2007-08-29,2008-08-12,Cerradao
2119,-46.725229169748,-11.6174678557286,2008-08-28,2009-08-13,Cerradao
2120,-46.725229169748,-11.6174678557286,2009-08-29,2010-08-13,Cerradao
2121,-46.725229169748,-11.6174678557286,2010-08-29,2011-08-13,Cerradao
2122,-46.725229169748,-11.6174678557286,2011-08-29,2012-08-12,Cerradao
2123,-46.725229169748,-11.6174678557286,2012-08-28,2013-08-13,Cerradao
2124,-46.7101792128861,-11.6170211389476,2002-08-29,2003-08-13,Cerradao
2125,-46.7101792128861,-11.6170211389476,2003-08-29,2004-08-12,Cerradao
2126,-46.7101792128861,-11.6170211389476,2004-08-28,2005-08-13,Cerradao
2127,-46.7101792128861,-11.6170211389476,2005-08-29,2006-08-13,Cerradao
2128,-46.7101792128861,-11.6170211389476,2006-08-29,2007-08-13,Cerradao
2129,-46.7101792128861,-11.6170211389476,2007-08-29,2008-08-12,Cerradao
2130,-46.7101792128861,-11.6170211389476,2008-08-28,2009-08-13,Cerradao
2131,-46.7101792128861,-11.6170211389476,2009-08-29,2010-08-13,Cerradao
2132,-46.7101792128861,-11.6170211389476,2010-08-29,2011-08-13,Cerradao
2133,-46.7101792128861,-11.6170211389476,2011-08-29,2012-08-12,Cerradao
2134,-46.7101792128861,-11.6170211389476,2012-08-28,2013-08-13,Cerradao
2135,-46.8884983987347,-11.4762698523091,2002-08-29,2003-08-13,Cerradao
2136,-46.8884983987347,-11.4762698523091,2003-08-29,2004-08-12,Cerradao
2137,-46.8884983987347,-11.4762698523091,2004-08-28,2005-08-13,Cerradao
2138,-46.8884983987347,-11.4762698523091,2005-08-29,2006-08-13,Cerradao
2139,-46.8884983987347,-11.4762698523091,2006-08-29,2007-08-13,Cerradao
2140,-46.8884983987347,-11.4762698523091,2007-08-29,2008-08-12,Cerradao
2141,-46.8884983987347,-11.4762698523091,2008-08-28,2009-08-13,Cerradao
2142,-46.8884983987347,-11.4762698523091,2009-08-29,2010-08-13,Cerradao
2143,-46.8884983987347,-11.4762698523091,2010-08-29,2011-08-13,Cerradao
2144,-46.8884983987347,-11.4762698523091,2011-08-29,2012-08-12,Cerradao
2145,-46.8884983987347,-11.4762698523091,2012-08-28,2013-08-13,Cerradao
2146,-46.8998998812059,-11.4677778381088,2002-08-29,2003-08-13,Cerradao
2147,-46.8998998812059,-11.4677778381088,2003-08-29,2004-08-12,Cerradao
2148,-46.8998998812059,-11.4677778381088,2004-08-28,2005-08-13,Cerradao
2149,-46.8998998812059,-11.4677778381088,2005-08-29,2006-08-13,Cerradao
2150,-46.8998998812059,-11.4677778381088,2006-08-29,2007-08-13,Cerradao
2151,-46.8998998812059,-11.4677778381088,2007-08-29,2008-08-12,Cerradao
2152,-46.8998998812059,-11.4677778381088,2008-08-28,2009-08-13,Cerradao
2153,-46.8998998812059,-11.4677778381088,2009-08-29,2010-08-13,Cerradao
2154,-46.8998998812059,-11.4677778381088,2010-08-29,2011-08-13,Cerradao
2155,-46.8998998812059,-11.4677778381088,2011-08-29,2012-08-12,Cerradao
2156,-46.8998998812059,-11.4677778381088,2012-08-28,2013-08-13,Cerradao
2157,-47.0964614390083,-11.5307914268257,2002-08-29,2003-08-13,Cerradao
2158,-47.0964614390083,-11.5307914268257,2003-08-29,2004-08-12,Cerradao
2159,-47.0964614390083,-11.5307914268257,2004-08-28,2005-08-13,Cerradao
2160,-47.0964614390083,-11.5307914268257,2005-08-29,2006-08-13,Cerradao
2161,-47.0964614390083,-11.5307914268257,2006-08-29,2007-08-13,Cerradao
2162,-47.0964614390083,-11.5307914268257,2007-08-29,2008-08-12,Cerradao
2163,-47.0964614390083,-11.5307914268257,2008-08-28,2009-08-13,Cerradao
2164,-47.0964614390083,-11.5307914268257,2009-08-29,2010-08-13,Cerradao
2165,-47.0964614390083,-11.5307914268257,2010-08-29,2011-08-13,Cerradao
2166,-47.0964614390083,-11.5307914268257,2011-08-29,2012-08-12,Cerradao
2167,-47.0964614390083,-11.5307914268257,2012-08-28,2013-08-13,Cerradao
2168,-45.8941859061632,-5.83156376860142,2002-08-29,2003-08-13,Cerradao
2169,-45.8941859061632,-5.83156376860142,2003-08-29,2004-08-12,Cerradao
2170,-45.8941859061632,-5.83156376860142,2004-08-28,2005-08-13,Cerradao
2171,-45.8941859061632,-5.83156376860142,2005-08-29,2006-08-13,Cerradao
2172,-45.8941859061632,-5.83156376860142,2006-08-29,2007-08-13,Cerradao
2173,-45.8941859061632,-5.83156376860142,2007-08-29,2008-08-12,Cerradao
2174,-45.8941859061632,-5.83156376860142,2008-08-28,2009-08-13,Cerradao
2175,-45.8941859061632,-5.83156376860142,2009-08-29,2010-08-13,Cerradao
2176,-45.8941859061632,-5.83156376860142,2010-08-29,2011-08-13,Cerradao
2177,-45.8941859061632,-5.83156376860142,2011-08-29,2012-08-12,Cerradao
2178,-45.8941859061632,-5.83156376860142,2012-08-28,2013-08-13,Cerradao
2179,-45.849925424713,-5.91081471614636,2002-08-29,2003-08-13,Cerradao
2180,-45.849925424713,-5.91081471614636,2003-08-29,2004-08-12,Cerradao
2181,-45.849925424713,-5.91081471614636,2004-08-28,2005-08-13,Cerradao
2182,-45.849925424713,-5.91081471614636,2005-08-29,2006-08-13,Cerradao
2183,-45.849925424713,-5.91081471614636,2006-08-29,2007-08-13,Cerradao
2184,-45.849925424713,-5.91081471614636,2007-08-29,2008-08-12,Cerradao
2185,-45.849925424713,-5.91081471614636,2008-08-28,2009-08-13,Cerradao
2186,-45.849925424713,-5.91081471614636,2009-08-29,2010-08-13,Cerradao
2187,-45.849925424713,-5.91081471614636,2010-08-29,2011-08-13,Cerradao
2188,-45.849925424713,-5.91081471614636,2011-08-29,2012-08-12,Cerradao
2189,-45.849925424713,-5.91081471614636,2012-08-28,2013-08-13,Cerradao
2190,-45.5932146323019,-5.98785337092076,2002-08-29,2003-08-13,Cerradao
2191,-45.5932146323019,-5.98785337092076,2003-08-29,2004-08-12,Cerradao
2192,-45.5932146323019,-5.98785337092076,2004-08-28,2005-08-13,Cerradao
2193,-45.5932146323019,-5.98785337092076,2005-08-29,2006-08-13,Cerradao
2194,-45.5932146323019,-5.98785337092076,2006-08-29,2007-08-13,Cerradao
2195,-45.5932146323019,-5.98785337092076,2007-08-29,2008-08-12,Cerradao
2196,-45.5932146323019,-5.98785337092076,2008-08-28,2009-08-13,Cerradao
2197,-45.5932146323019,-5.98785337092076,2009-08-29,2010-08-13,Cerradao
2198,-45.5932146323019,-5.98785337092076,2010-08-29,2011-08-13,Cerradao
2199,-45.5932146323019,-5.98785337092076,2011-08-29,2012-08-12,Cerradao
2200,-45.5932146323019,-5.98785337092076,2012-08-28,2013-08-13,Cerradao
2201,-45.7791086543927,-5.94823483946023,2002-08-29,2003-08-13,Cerradao
2202,-45.7791086543927,-5.94823483946023,2003-08-29,2004-08-12,Cerradao
2203,-45.7791086543927,-5.94823483946023,2004-08-28,2005-08-13,Cerradao
2204,-45.7791086543927,-5.94823483946023,2005-08-29,2006-08-13,Cerradao
2205,-45.7791086543927,-5.94823483946023,2006-08-29,2007-08-13,Cerradao
2206,-45.7791086543927,-5.94823483946023,2007-08-29,2008-08-12,Cerradao
2207,-45.7791086543927,-5.94823483946023,2008-08-28,2009-08-13,Cerradao
2208,-45.7791086543927,-5.94823483946023,2009-08-29,2010-08-13,Cerradao
2209,-45.7791086543927,-5.94823483946023,2010-08-29,2011-08-13,Cerradao
2210,-45.7791086543927,-5.94823483946023,2011-08-29,2012-08-12,Cerradao
2211,-45.7791086543927,-5.94823483946023,2012-08-28,2013-08-13,Cerradao
2212,-45.4626462120239,-5.72808042465401,2002-08-29,2003-08-13,Cerradao
2213,-45.4626462120239,-5.72808042465401,2003-08-29,2004-08-12,Cerradao
2214,-45.4626462120239,-5.72808042465401,2004-08-28,2005-08-13,Cerradao
2215,-45.4626462120239,-5.72808042465401,2005-08-29,2006-08-13,Cerradao
2216,-45.4626462120239,-5.72808042465401,2006-08-29,2007-08-13,Cerradao
2217,-45.4626462120239,-5.72808042465401,2007-08-29,2008-08-12,Cerradao
2218,-45.4626462120239,-5.72808042465401,2008-08-28,2009-08-13,Cerradao
2219,-45.4626462120239,-5.72808042465401,2009-08-29,2010-08-13,Cerradao
2220,-45.4626462120239,-5.72808042465401,2010-08-29,2011-08-13,Cerradao
2221,-45.4626462120239,-5.72808042465401,2011-08-29,2012-08-12,Cerradao
2222,-45.4626462120239,-5.72808042465401,2012-08-28,2013-08-13,Cerradao
2223,-45.4205987546462,-5.82055580355769,2002-08-29,2003-08-13,Cerradao
2224,-45.4205987546462,-5.82055580355769,2003-08-29,2004-08-12,Cerradao
2225,-45.4205987546462,-5.82055580355769,2004-08-28,2005-08-13,Cerradao
2226,-45.4205987546462,-5.82055580355769,2005-08-29,2006-08-13,Cerradao
2227,-45.4205987546462,-5.82055580355769,2006-08-29,2007-08-13,Cerradao
2228,-45.4205987546462,-5.82055580355769,2007-08-29,2008-08-12,Cerradao
2229,-45.4205987546462,-5.82055580355769,2008-08-28,2009-08-13,Cerradao
2230,-45.4205987546462,-5.82055580355769,2009-08-29,2010-08-13,Cerradao
2231,-45.4205987546462,-5.82055580355769,2010-08-29,2011-08-13,Cerradao
2232,-45.4205987546462,-5.82055580355769,2011-08-29,2012-08-12,Cerradao
2233,-45.4205987546462,-5.82055580355769,2012-08-28,2013-08-13,Cerradao
2234,-45.5401020545617,-5.57832673950605,2002-08-29,2003-08-13,Cerradao
2235,-45.5401020545617,-5.57832673950605,2003-08-29,2004-08-12,Cerradao
2236,-45.5401020545617,-5.57832673950605,2004-08-28,2005-08-13,Cerradao
2237,-45.5401020545617,-5.57832673950605,2005-08-29,2006-08-13,Cerradao
2238,-45.5401020545617,-5.57832673950605,2006-08-29,2007-08-13,Cerradao
2239,-45.5401020545617,-5.57832673950605,2007-08-29,2008-08-12,Cerradao
2240,-45.5401020545617,-5.57832673950605,2008-08-28,2009-08-13,Cerradao
2241,-45.5401020545617,-5.57832673950605,2009-08-29,2010-08-13,Cerradao
2242,-45.5401020545617,-5.57832673950605,2010-08-29,2011-08-13,Cerradao
2243,-45.5401020545617,-5.57832673950605,2011-08-29,2012-08-12,Cerradao
2244,-45.5401020545617,-5.57832673950605,2012-08-28,2013-08-13,Cerradao
2245,-45.6308360415346,-5.49021840924958,2002-08-29,2003-08-13,Cerradao
2246,-45.6308360415346,-5.49021840924958,2003-08-29,2004-08-12,Cerradao
2247,-45.6308360415346,-5.49021840924958,2004-08-28,2005-08-13,Cerradao
2248,-45.6308360415346,-5.49021840924958,2005-08-29,2006-08-13,Cerradao
2249,-45.6308360415346,-5.49021840924958,2006-08-29,2007-08-13,Cerradao
2250,-45.6308360415346,-5.49021840924958,2007-08-29,2008-08-12,Cerradao
2251,-45.6308360415346,-5.49021840924958,2008-08-28,2009-08-13,Cerradao
2252,-45.6308360415346,-5.49021840924958,2009-08-29,2010-08-13,Cerradao
2253,-45.6308360415346,-5.49021840924958,2010-08-29,2011-08-13,Cerradao
2254,-45.6308360415346,-5.49021840924958,2011-08-29,2012-08-12,Cerradao
2255,-45.6308360415346,-5.49021840924958,2012-08-28,2013-08-13,Cerradao
2256,-45.6928007155649,-5.42633171334231,2002-08-29,2003-08-13,Cerradao
2257,-45.6928007155649,-5.42633171334231,2003-08-29,2004-08-12,Cerradao
2258,-45.6928007155649,-5.42633171334231,2004-08-28,2005-08-13,Cerradao
2259,-45.6928007155649,-5.42633171334231,2005-08-29,2006-08-13,Cerradao
2260,-45.6928007155649,-5.42633171334231,2006-08-29,2007-08-13,Cerradao
2261,-45.6928007155649,-5.42633171334231,2007-08-29,2008-08-12,Cerradao
2262,-45.6928007155649,-5.42633171334231,2008-08-28,2009-08-13,Cerradao
2263,-45.6928007155649,-5.42633171334231,2009-08-29,2010-08-13,Cerradao
2264,-45.6928007155649,-5.42633171334231,2010-08-29,2011-08-13,Cerradao
2265,-45.6928007155649,-5.42633171334231,2011-08-29,2012-08-12,Cerradao
2266,-45.6928007155649,-5.42633171334231,2012-08-28,2013-08-13,Cerradao
2267,-45.6750965229848,-5.87559346478159,2002-08-29,2003-08-13,Cerradao
2268,-45.6750965229848,-5.87559346478159,2003-08-29,2004-08-12,Cerradao
2269,-45.6750965229848,-5.87559346478159,2004-08-28,2005-08-13,Cerradao
2270,-45.6750965229848,-5.87559346478159,2005-08-29,2006-08-13,Cerradao
2271,-45.6750965229848,-5.87559346478159,2006-08-29,2007-08-13,Cerradao
2272,-45.6750965229848,-5.87559346478159,2007-08-29,2008-08-12,Cerradao
2273,-45.6750965229848,-5.87559346478159,2008-08-28,2009-08-13,Cerradao
2274,-45.6750965229848,-5.87559346478159,2009-08-29,2010-08-13,Cerradao
2275,-45.6750965229848,-5.87559346478159,2010-08-29,2011-08-13,Cerradao
2276,-45.6750965229848,-5.87559346478159,2011-08-29,2012-08-12,Cerradao
2277,-45.6750965229848,-5.87559346478159,2012-08-28,2013-08-13,Cerradao
2278,-45.8145170395528,-5.86238492033416,2002-08-29,2003-08-13,Cerradao
2279,-45.8145170395528,-5.86238492033416,2003-08-29,2004-08-12,Cerradao
2280,-45.8145170395528,-5.86238492033416,2004-08-28,2005-08-13,Cerradao
2281,-45.8145170395528,-5.86238492033416,2005-08-29,2006-08-13,Cerradao
2282,-45.8145170395528,-5.86238492033416,2006-08-29,2007-08-13,Cerradao
2283,-45.8145170395528,-5.86238492033416,2007-08-29,2008-08-12,Cerradao
2284,-45.8145170395528,-5.86238492033416,2008-08-28,2009-08-13,Cerradao
2285,-45.8145170395528,-5.86238492033416,2009-08-29,2010-08-13,Cerradao
2286,-45.8145170395528,-5.86238492033416,2010-08-29,2011-08-13,Cerradao
2287,-45.8145170395528,-5.86238492033416,2011-08-29,2012-08-12,Cerradao
2288,-45.8145170395528,-5.86238492033416,2012-08-28,2013-08-13,Cerradao
2289,-47.6943546515014,-10.4086761574541,2002-08-29,2003-08-13,Cerradao
2290,-47.6943546515014,-10.4086761574541,2003-08-29,2004-08-12,Cerradao
2291,-47.6943546515014,-10.4086761574541,2004-08-28,2005-08-13,Cerradao
2292,-47.6943546515014,-10.4086761574541,2005-08-29,2006-08-13,Cerradao
2293,-47.6943546515014,-10.4086761574541,2006-08-29,2007-08-13,Cerradao
2294,-47.6943546515014,-10.4086761574541,2007-08-29,2008-08-12,Cerradao
2295,-47.6943546515014,-10.4086761574541,2008-08-28,2009-08-13,Cerradao
2296,-47.6943546515014,-10.4086761574541,2009-08-29,2010-08-13,Cerradao
2297,-47.6943546515014,-10.4086761574541,2010-08-29,2011-08-13,Cerradao
2298,-47.6943546515014,-10.4086761574541,2011-08-29,2012-08-12,Cerradao
2299,-47.6943546515014,-10.4086761574541,2012-08-28,2013-08-13,Cerradao
2300,-46.6005722075272,-5.51074570055649,2002-08-29,2003-08-13,Cerradao
2301,-46.6005722075272,-5.51074570055649,2003-08-29,2004-08-12,Cerradao
2302,-46.6005722075272,-5.51074570055649,2004-08-28,2005-08-13,Cerradao
2303,-46.6005722075272,-5.51074570055649,2005-08-29,2006-08-13,Cerradao
2304,-46.6005722075272,-5.51074570055649,2006-08-29,2007-08-13,Cerradao
2305,-46.6005722075272,-5.51074570055649,2007-08-29,2008-08-12,Cerradao
2306,-46.6005722075272,-5.51074570055649,2008-08-28,2009-08-13,Cerradao
2307,-46.6005722075272,-5.51074570055649,2009-08-29,2010-08-13,Cerradao
2308,-46.6005722075272,-5.51074570055649,2010-08-29,2011-08-13,Cerradao
2309,-46.6005722075272,-5.51074570055649,2011-08-29,2012-08-12,Cerradao
2310,-46.6005722075272,-5.51074570055649,2012-08-28,2013-08-13,Cerradao
2311,-46.5909098184462,-5.52036335413377,2002-08-29,2003-08-13,Cerradao
2312,-46.5909098184462,-5.52036335413377,2003-08-29,2004-08-12,Cerradao
2313,-46.5909098184462,-5.52036335413377,2004-08-28,2005-08-13,Cerradao
2314,-46.5909098184462,-5.52036335413377,2005-08-29,2006-08-13,Cerradao
2315,-46.5909098184462,-5.52036335413377,2006-08-29,2007-08-13,Cerradao
2316,-46.5909098184462,-5.52036335413377,2007-08-29,2008-08-12,Cerradao
2317,-46.5909098184462,-5.52036335413377,2008-08-28,2009-08-13,Cerradao
2318,-46.5909098184462,-5.52036335413377,2009-08-29,2010-08-13,Cerradao
2319,-46.5909098184462,-5.52036335413377,2010-08-29,2011-08-13,Cerradao
2320,-46.5909098184462,-5.52036335413377,2011-08-29,2012-08-12,Cerradao
2321,-46.5909098184462,-5.52036335413377,2012-08-28,2013-08-13,Cerradao
2322,-46.5999280482552,-5.5652436701297,2002-08-29,2003-08-13,Cerradao
2323,-46.5999280482552,-5.5652436701297,2003-08-29,2004-08-12,Cerradao
2324,-46.5999280482552,-5.5652436701297,2004-08-28,2005-08-13,Cerradao
2325,-46.5999280482552,-5.5652436701297,2005-08-29,2006-08-13,Cerradao
2326,-46.5999280482552,-5.5652436701297,2006-08-29,2007-08-13,Cerradao
2327,-46.5999280482552,-5.5652436701297,2007-08-29,2008-08-12,Cerradao
2328,-46.5999280482552,-5.5652436701297,2008-08-28,2009-08-13,Cerradao
2329,-46.5999280482552,-5.5652436701297,2009-08-29,2010-08-13,Cerradao
2330,-46.5999280482552,-5.5652436701297,2010-08-29,2011-08-13,Cerradao
2331,-46.5999280482552,-5.5652436701297,2011-08-29,2012-08-12,Cerradao
2332,-46.5999280482552,-5.5652436701297,2012-08-28,2013-08-13,Cerradao
2333,-46.7165208764997,-5.40622387932886,2002-08-29,2003-08-13,Cerradao
2334,-46.7165208764997,-5.40622387932886,2003-08-29,2004-08-12,Cerradao
2335,-46.7165208764997,-5.40622387932886,2004-08-28,2005-08-13,Cerradao
2336,-46.7165208764997,-5.40622387932886,2005-08-29,2006-08-13,Cerradao
2337,-46.7165208764997,-5.40622387932886,2006-08-29,2007-08-13,Cerradao
2338,-46.7165208764997,-5.40622387932886,2007-08-29,2008-08-12,Cerradao
2339,-46.7165208764997,-5.40622387932886,2008-08-28,2009-08-13,Cerradao
2340,-46.7165208764997,-5.40622387932886,2009-08-29,2010-08-13,Cerradao
2341,-46.7165208764997,-5.40622387932886,2010-08-29,2011-08-13,Cerradao
2342,-46.7165208764997,-5.40622387932886,2011-08-29,2012-08-12,Cerradao
2343,-46.7165208764997,-5.40622387932886,2012-08-28,2013-08-13,Cerradao
2344,-46.7294040619411,-5.49343353178577,2002-08-29,2003-08-13,Cerradao
2345,-46.7294040619411,-5.49343353178577,2003-08-29,2004-08-12,Cerradao
2346,-46.7294040619411,-5.49343353178577,2004-08-28,2005-08-13,Cerradao
2347,-46.7294040619411,-5.49343353178577,2005-08-29,2006-08-13,Cerradao
2348,-46.7294040619411,-5.49343353178577,2006-08-29,2007-08-13,Cerradao
2349,-46.7294040619411,-5.49343353178577,2007-08-29,2008-08-12,Cerradao
2350,-46.7294040619411,-5.49343353178577,2008-08-28,2009-08-13,Cerradao
2351,-46.7294040619411,-5.49343353178577,2009-08-29,2010-08-13,Cerradao
2352,-46.7294040619411,-5.49343353178577,2010-08-29,2011-08-13,Cerradao
2353,-46.7294040619411,-5.49343353178577,2011-08-29,2012-08-12,Cerradao
2354,-46.7294040619411,-5.49343353178577,2012-08-28,2013-08-13,Cerradao
2355,-46.1490165578064,-5.66076318942999,2002-08-29,2003-08-13,Cerradao
2356,-46.1490165578064,-5.66076318942999,2003-08-29,2004-08-12,Cerradao
2357,-46.1490165578064,-5.66076318942999,2004-08-28,2005-08-13,Cerradao
2358,-46.1490165578064,-5.66076318942999,2005-08-29,2006-08-13,Cerradao
2359,-46.1490165578064,-5.66076318942999,2006-08-29,2007-08-13,Cerradao
2360,-46.1490165578064,-5.66076318942999,2007-08-29,2008-08-12,Cerradao
2361,-46.1490165578064,-5.66076318942999,2008-08-28,2009-08-13,Cerradao
2362,-46.1490165578064,-5.66076318942999,2009-08-29,2010-08-13,Cerradao
2363,-46.1490165578064,-5.66076318942999,2010-08-29,2011-08-13,Cerradao
2364,-46.1490165578064,-5.66076318942999,2011-08-29,2012-08-12,Cerradao
2365,-46.1490165578064,-5.66076318942999,2012-08-28,2013-08-13,Cerradao
2366,-46.3834905328398,-5.57165486487104,2002-08-29,2003-08-13,Cerradao
2367,-46.3834905328398,-5.57165486487104,2003-08-29,2004-08-12,Cerradao
2368,-46.3834905328398,-5.57165486487104,2004-08-28,2005-08-13,Cerradao
2369,-46.3834905328398,-5.57165486487104,2005-08-29,2006-08-13,Cerradao
2370,-46.3834905328398,-5.57165486487104,2006-08-29,2007-08-13,Cerradao
2371,-46.3834905328398,-5.57165486487104,2007-08-29,2008-08-12,Cerradao
2372,-46.3834905328398,-5.57165486487104,2008-08-28,2009-08-13,Cerradao
2373,-46.3834905328398,-5.57165486487104,2009-08-29,2010-08-13,Cerradao
2374,-46.3834905328398,-5.57165486487104,2010-08-29,2011-08-13,Cerradao
2375,-46.3834905328398,-5.57165486487104,2011-08-29,2012-08-12,Cerradao
2376,-46.3834905328398,-5.57165486487104,2012-08-28,2013-08-13,Cerradao
2377,-46.7332690175736,-5.42482111592993,2002-08-29,2003-08-13,Cerradao
2378,-46.7332690175736,-5.42482111592993,2003-08-29,2004-08-12,Cerradao
2379,-46.7332690175736,-5.42482111592993,2004-08-28,2005-08-13,Cerradao
2380,-46.7332690175736,-5.42482111592993,2005-08-29,2006-08-13,Cerradao
2381,-46.7332690175736,-5.42482111592993,2006-08-29,2007-08-13,Cerradao
2382,-46.7332690175736,-5.42482111592993,2007-08-29,2008-08-12,Cerradao
2383,-46.7332690175736,-5.42482111592993,2008-08-28,2009-08-13,Cerradao
2384,-46.7332690175736,-5.42482111592993,2009-08-29,2010-08-13,Cerradao
2385,-46.7332690175736,-5.42482111592993,2010-08-29,2011-08-13,Cerradao
2386,-46.7332690175736,-5.42482111592993,2011-08-29,2012-08-12,Cerradao
2387,-46.7332690175736,-5.42482111592993,2012-08-28,2013-08-13,Cerradao
2388,-45.4314231287209,-5.72934802281034,2002-08-29,2003-08-13,Cerradao
2389,-45.4314231287209,-5.72934802281034,2003-08-29,2004-08-12,Cerradao
2390,-45.4314231287209,-5.72934802281034,2004-08-28,2005-08-13,Cerradao
2391,-45.4314231287209,-5.72934802281034,2005-08-29,2006-08-13,Cerradao
2392,-45.4314231287209,-5.72934802281034,2006-08-29,2007-08-13,Cerradao
2393,-45.4314231287209,-5.72934802281034,2007-08-29,2008-08-12,Cerradao
2394,-45.4314231287209,-5.72934802281034,2008-08-28,2009-08-13,Cerradao
2395,-45.4314231287209,-5.72934802281034,2009-08-29,2010-08-13,Cerradao
2396,-45.4314231287209,-5.72934802281034,2010-08-29,2011-08-13,Cerradao
2397,-45.4314231287209,-5.72934802281034,2011-08-29,2012-08-12,Cerradao
2398,-45.4314231287209,-5.72934802281034,2012-08-28,2013-08-13,Cerradao
2399,-45.6162968398048,-5.60242762408331,2002-08-29,2003-08-13,Cerradao
2400,-45.6162968398048,-5.60242762408331,2003-08-29,2004-08-12,Cerradao
2401,-45.6162968398048,-5.60242762408331,2004-08-28,2005-08-13,Cerradao
2402,-45.6162968398048,-5.60242762408331,2005-08-29,2006-08-13,Cerradao
2403,-45.6162968398048,-5.60242762408331,2006-08-29,2007-08-13,Cerradao
2404,-45.6162968398048,-5.60242762408331,2007-08-29,2008-08-12,Cerradao
2405,-45.6162968398048,-5.60242762408331,2008-08-28,2009-08-13,Cerradao
2406,-45.6162968398048,-5.60242762408331,2009-08-29,2010-08-13,Cerradao
2407,-45.6162968398048,-5.60242762408331,2010-08-29,2011-08-13,Cerradao
2408,-45.6162968398048,-5.60242762408331,2011-08-29,2012-08-12,Cerradao
2409,-45.6162968398048,-5.60242762408331,2012-08-28,2013-08-13,Cerradao
2410,-45.2987263186745,-5.78831157851966,2002-08-29,2003-08-13,Cerradao
2411,-45.2987263186745,-5.78831157851966,2003-08-29,2004-08-12,Cerradao
2412,-45.2987263186745,-5.78831157851966,2004-08-28,2005-08-13,Cerradao
2413,-45.2987263186745,-5.78831157851966,2005-08-29,2006-08-13,Cerradao
2414,-45.2987263186745,-5.78831157851966,2006-08-29,2007-08-13,Cerradao
2415,-45.2987263186745,-5.78831157851966,2007-08-29,2008-08-12,Cerradao
2416,-45.2987263186745,-5.78831157851966,2008-08-28,2009-08-13,Cerradao
2417,-45.2987263186745,-5.78831157851966,2009-08-29,2010-08-13,Cerradao
2418,-45.2987263186745,-5.78831157851966,2010-08-29,2011-08-13,Cerradao
2419,-45.2987263186745,-5.78831157851966,2011-08-29,2012-08-12,Cerradao
2420,-45.2987263186745,-5.78831157851966,2012-08-28,2013-08-13,Cerradao
2421,-45.6749153335632,-6.00936963039246,2002-08-29,2003-08-13,Cerradao
2422,-45.6749153335632,-6.00936963039246,2003-08-29,2004-08-12,Cerradao
2423,-45.6749153335632,-6.00936963039246,2004-08-28,2005-08-13,Cerradao
2424,-45.6749153335632,-6.00936963039246,2005-08-29,2006-08-13,Cerradao
2425,-45.6749153335632,-6.00936963039246,2006-08-29,2007-08-13,Cerradao
2426,-45.6749153335632,-6.00936963039246,2007-08-29,2008-08-12,Cerradao
2427,-45.6749153335632,-6.00936963039246,2008-08-28,2009-08-13,Cerradao
2428,-45.6749153335632,-6.00936963039246,2009-08-29,2010-08-13,Cerradao
2429,-45.6749153335632,-6.00936963039246,2010-08-29,2011-08-13,Cerradao
2430,-45.6749153335632,-6.00936963039246,2011-08-29,2012-08-12,Cerradao
