id,longitude,latitude,start_date,end_date,label
353,-51.2571705355012,-13.5406350072911,2002-08-29,2003-08-13,Araguaia
354,-51.2571705355012,-13.5406350072911,2003-08-29,2004-08-12,Araguaia
355,-51.2571705355012,-13.5406350072911,2004-08-28,2005-08-13,Araguaia
356,-51.2571705355012,-13.5406350072911,2005-08-29,2006-08-13,Araguaia
357,-51.2571705355012,-13.5406350072911,2006-08-29,2007-08-13,Araguaia
358,-51.2571705355012,-13.5406350072911,2007-08-29,2008-08-12,Araguaia
359,-51.2571705355012,-13.5406350072911,2008-08-28,2009-08-13,Araguaia
360,-51.2571705355012,-13.5406350072911,2009-08-29,2010-08-13,Araguaia
361,-51.2571705355012,-13.5406350072911,2010-08-29,2011-08-13,Araguaia
362,-51.2571705355012,-13.5406350072911,2011-08-29,2012-08-12,Araguaia
363,-51.2571705355012,-13.5406350072911,2012-08-28,2013-08-13,Araguaia
364,-51.5122179836381,-13.4531369776383,2002-08-29,2003-08-13,Araguaia
365,-51.5122179836381,-13.4531369776383,2003-08-29,2004-08-12,Araguaia
366,-51.5122179836381,-13.4531369776383,2004-08-28,2005-08-13,Araguaia
367,-51.5122179836381,-13.4531369776383,2005-08-29,2006-08-13,Araguaia
368,-51.5122179836381,-13.4531369776383,2006-08-29,2007-08-13,Araguaia
369,-51.5122179836381,-13.4531369776383,2007-08-29,2008-08-12,Araguaia
370,-51.5122179836381,-13.4531369776383,2008-08-28,2009-08-13,Araguaia
371,-51.5122179836381,-13.4531369776383,2009-08-29,2010-08-13,Araguaia
372,-51.5122179836381,-13.4531369776383,2010-08-29,2011-08-13,Araguaia
373,-51.5122179836381,-13.4531369776383,2011-08-29,2012-08-12,Araguaia
374,-51.5122179836381,-13.4531369776383,2012-08-28,2013-08-13,Araguaia
375,-51.5792377510317,-13.4996784827728,2002-08-29,2003-08-13,Araguaia
376,-51.5792377510317,-13.4996784827728,2003-08-29,2004-08-12,Araguaia
377,-51.5792377510317,-13.4996784827728,2004-08-28,2005-08-13,Araguaia
378,-51.5792377510317,-13.4996784827728,2005-08-29,2006-08-13,Araguaia
379,-51.5792377510317,-13.4996784827728,2006-08-29,2007-08-13,Araguaia
380,-51.5792377510317,-13.4996784827728,2007-08-29,2008-08-12,Araguaia
381,-51.5792377510317,-13.4996784827728,2008-08-28,2009-08-13,Araguaia
382,-51.5792377510317,-13.4996784827728,2009-08-29,2010-08-13,Araguaia
383,-51.5792377510317,-13.4996784827728,2010-08-29,2011-08-13,Araguaia
384,-51.5792377510317,-13.4996784827728,2011-08-29,2012-08-12,Araguaia
385,-51.5792377510317,-13.4996784827728,2012-08-28,2013-08-13,Araguaia
386,-51.5550361683618,-13.5406350072911,2002-08-29,2003-08-13,Araguaia
387,-51.5550361683618,-13.5406350072911,2003-08-29,2004-08-12,Araguaia
388,-51.5550361683618,-13.5406350072911,2004-08-28,2005-08-13,Araguaia
389,-51.5550361683618,-13.5406350072911,2005-08-29,2006-08-13,Araguaia
390,-51.5550361683618,-13.5406350072911,2006-08-29,2007-08-13,Araguaia
391,-51.5550361683618,-13.5406350072911,2007-08-29,2008-08-12,Araguaia
392,-51.5550361683618,-13.5406350072911,2008-08-28,2009-08-13,Araguaia
393,-51.5550361683618,-13.5406350072911,2009-08-29,2010-08-13,Araguaia
394,-51.5550361683618,-13.5406350072911,2010-08-29,2011-08-13,Araguaia
395,-51.5550361683618,-13.5406350072911,2011-08-29,2012-08-12,Araguaia
396,-51.5550361683618,-13.5406350072911,2012-08-28,2013-08-13,Araguaia
397,-51.4731231193251,-13.2185677917607,2002-08-29,2003-08-13,Araguaia
398,-51.4731231193251,-13.2185677917607,2003-08-29,2004-08-12,Araguaia
399,-51.4731231193251,-13.2185677917607,2004-08-28,2005-08-13,Araguaia
400,-51.4731231193251,-13.2185677917607,2005-08-29,2006-08-13,Araguaia
401,-51.4731231193251,-13.2185677917607,2006-08-29,2007-08-13,Araguaia
402,-51.4731231193251,-13.2185677917607,2007-08-29,2008-08-12,Araguaia
403,-51.4731231193251,-13.2185677917607,2008-08-28,2009-08-13,Araguaia
404,-51.4731231193251,-13.2185677917607,2009-08-29,2010-08-13,Araguaia
405,-51.4731231193251,-13.2185677917607,2010-08-29,2011-08-13,Araguaia
406,-51.4731231193251,-13.2185677917607,2011-08-29,2012-08-12,Araguaia
407,-51.4731231193251,-13.2185677917607,2012-08-28,2013-08-13,Araguaia
408,-51.4079650121369,-13.3377140449049,2002-08-29,2003-08-13,Araguaia
409,-51.4079650121369,-13.3377140449049,2003-08-29,2004-08-12,Araguaia
410,-51.4079650121369,-13.3377140449049,2004-08-28,2005-08-13,Araguaia
411,-51.4079650121369,-13.3377140449049,2005-08-29,2006-08-13,Araguaia
412,-51.4079650121369,-13.3377140449049,2006-08-29,2007-08-13,Araguaia
413,-51.4079650121369,-13.3377140449049,2007-08-29,2008-08-12,Araguaia
414,-51.4079650121369,-13.3377140449049,2008-08-28,2009-08-13,Araguaia
415,-51.4079650121369,-13.3377140449049,2009-08-29,2010-08-13,Araguaia
416,-51.4079650121369,-13.3377140449049,2010-08-29,2011-08-13,Araguaia
417,-51.4079650121369,-13.3377140449049,2011-08-29,2012-08-12,Araguaia
418,-51.4079650121369,-13.3377140449049,2012-08-28,2013-08-13,Araguaia
419,-51.467538138709,-13.0863899171788,2002-08-29,2003-08-13,Araguaia
420,-51.467538138709,-13.0863899171788,2003-08-29,2004-08-12,Araguaia
421,-51.467538138709,-13.0863899171788,2004-08-28,2005-08-13,Araguaia
422,-51.467538138709,-13.0863899171788,2005-08-29,2006-08-13,Araguaia
423,-51.467538138709,-13.0863899171788,2006-08-29,2007-08-13,Araguaia
424,-51.467538138709,-13.0863899171788,2007-08-29,2008-08-12,Araguaia
425,-51.467538138709,-13.0863899171788,2008-08-28,2009-08-13,Araguaia
426,-51.467538138709,-13.0863899171788,2009-08-29,2010-08-13,Araguaia
427,-51.467538138709,-13.0863899171788,2010-08-29,2011-08-13,Araguaia
428,-51.467538138709,-13.0863899171788,2011-08-29,2012-08-12,Araguaia
429,-51.467538138709,-13.0863899171788,2012-08-28,2013-08-13,Araguaia
430,-51.2739254773496,-13.1496863641617,2002-08-29,2003-08-13,Araguaia
431,-51.2739254773496,-13.1496863641617,2003-08-29,2004-08-12,Araguaia
432,-51.2739254773496,-13.1496863641617,2004-08-28,2005-08-13,Araguaia
433,-51.2739254773496,-13.1496863641617,2005-08-29,2006-08-13,Araguaia
434,-51.2739254773496,-13.1496863641617,2006-08-29,2007-08-13,Araguaia
435,-51.2739254773496,-13.1496863641617,2007-08-29,2008-08-12,Araguaia
436,-51.2739254773496,-13.1496863641617,2008-08-28,2009-08-13,Araguaia
437,-51.2739254773496,-13.1496863641617,2009-08-29,2010-08-13,Araguaia
438,-51.2739254773496,-13.1496863641617,2010-08-29,2011-08-13,Araguaia
439,-51.2739254773496,-13.1496863641617,2011-08-29,2012-08-12,Araguaia
440,-51.2739254773496,-13.1496863641617,2012-08-28,2013-08-13,Araguaia
441,-51.3893484100831,-12.8443740904796,2002-08-29,2003-08-13,Araguaia
442,-51.3893484100831,-12.8443740904796,2003-08-29,2004-08-12,Araguaia
443,-51.3893484100831,-12.8443740904796,2004-08-28,2005-08-13,Araguaia
444,-51.3893484100831,-12.8443740904796,2005-08-29,2006-08-13,Araguaia
445,-51.3893484100831,-12.8443740904796,2006-08-29,2007-08-13,Araguaia
446,-51.3893484100831,-12.8443740904796,2007-08-29,2008-08-12,Araguaia
447,-51.3893484100831,-12.8443740904796,2008-08-28,2009-08-13,Araguaia
448,-51.3893484100831,-12.8443740904796,2009-08-29,2010-08-13,Araguaia
449,-51.3893484100831,-12.8443740904796,2010-08-29,2011-08-13,Araguaia
450,-51.3893484100831,-12.8443740904796,2011-08-29,2012-08-12,Araguaia
451,-51.3893484100831,-12.8443740904796,2012-08-28,2013-08-13,Araguaia
452,-51.3819017692616,-12.8127258669882,2002-08-29,2003-08-13,Araguaia
453,-51.3819017692616,-12.8127258669882,2003-08-29,2004-08-12,Araguaia
454,-51.3819017692616,-12.8127258669882,2004-08-28,2005-08-13,Araguaia
455,-51.3819017692616,-12.8127258669882,2005-08-29,2006-08-13,Araguaia
456,-51.3819017692616,-12.8127258669882,2006-08-29,2007-08-13,Araguaia
457,-51.3819017692616,-12.8127258669882,2007-08-29,2008-08-12,Araguaia
458,-51.3819017692616,-12.8127258669882,2008-08-28,2009-08-13,Araguaia
459,-51.3819017692616,-12.8127258669882,2009-08-29,2010-08-13,Araguaia
460,-51.3819017692616,-12.8127258669882,2010-08-29,2011-08-13,Araguaia
461,-51.3819017692616,-12.8127258669882,2011-08-29,2012-08-12,Araguaia
462,-51.3819017692616,-12.8127258669882,2012-08-28,2013-08-13,Araguaia
463,-51.4321665948068,-12.8201725078097,2002-08-29,2003-08-13,Araguaia
464,-51.4321665948068,-12.8201725078097,2003-08-29,2004-08-12,Araguaia
465,-51.4321665948068,-12.8201725078097,2004-08-28,2005-08-13,Araguaia
466,-51.4321665948068,-12.8201725078097,2005-08-29,2006-08-13,Araguaia
467,-51.4321665948068,-12.8201725078097,2006-08-29,2007-08-13,Araguaia
468,-51.4321665948068,-12.8201725078097,2007-08-29,2008-08-12,Araguaia
469,-51.4321665948068,-12.8201725078097,2008-08-28,2009-08-13,Araguaia
470,-51.4321665948068,-12.8201725078097,2009-08-29,2010-08-13,Araguaia
471,-51.4321665948068,-12.8201725078097,2010-08-29,2011-08-13,Araguaia
472,-51.4321665948068,-12.8201725078097,2011-08-29,2012-08-12,Araguaia
473,-51.4321665948068,-12.8201725078097,2012-08-28,2013-08-13,Araguaia
474,-50.8960084556578,-12.8667140129442,2002-08-29,2003-08-13,Araguaia
475,-50.8960084556578,-12.8667140129442,2003-08-29,2004-08-12,Araguaia
476,-50.8960084556578,-12.8667140129442,2004-08-28,2005-08-13,Araguaia
477,-50.8960084556578,-12.8667140129442,2005-08-29,2006-08-13,Araguaia
478,-50.8960084556578,-12.8667140129442,2006-08-29,2007-08-13,Araguaia
479,-50.8960084556578,-12.8667140129442,2007-08-29,2008-08-12,Araguaia
480,-50.8960084556578,-12.8667140129442,2008-08-28,2009-08-13,Araguaia
481,-50.8960084556578,-12.8667140129442,2009-08-29,2010-08-13,Araguaia
482,-50.8960084556578,-12.8667140129442,2010-08-29,2011-08-13,Araguaia
483,-50.8960084556578,-12.8667140129442,2011-08-29,2012-08-12,Araguaia
484,-50.8960084556578,-12.8667140129442,2012-08-28,2013-08-13,Araguaia
485,-50.9723365240784,-12.9635203436238,2002-08-29,2003-08-13,Araguaia
486,-50.9723365240784,-12.9635203436238,2003-08-29,2004-08-12,Araguaia
487,-50.9723365240784,-12.9635203436238,2004-08-28,2005-08-13,Araguaia
488,-50.9723365240784,-12.9635203436238,2005-08-29,2006-08-13,Araguaia
489,-50.9723365240784,-12.9635203436238,2006-08-29,2007-08-13,Araguaia
490,-50.9723365240784,-12.9635203436238,2007-08-29,2008-08-12,Araguaia
491,-50.9723365240784,-12.9635203436238,2008-08-28,2009-08-13,Araguaia
492,-50.9723365240784,-12.9635203436238,2009-08-29,2010-08-13,Araguaia
493,-50.9723365240784,-12.9635203436238,2010-08-29,2011-08-13,Araguaia
494,-50.9723365240784,-12.9635203436238,2011-08-29,2012-08-12,Araguaia
495,-50.9723365240784,-12.9635203436238,2012-08-28,2013-08-13,Araguaia
496,-51.0728661751688,-13.136654742724,2002-08-29,2003-08-13,Araguaia
497,-51.0728661751688,-13.136654742724,2003-08-29,2004-08-12,Araguaia
498,-51.0728661751688,-13.136654742724,2004-08-28,2005-08-13,Araguaia
499,-51.0728661751688,-13.136654742724,2005-08-29,2006-08-13,Araguaia
500,-51.0728661751688,-13.136654742724,2006-08-29,2007-08-13,Araguaia
501,-51.0728661751688,-13.136654742724,2007-08-29,2008-08-12,Araguaia
502,-51.0728661751688,-13.136654742724,2008-08-28,2009-08-13,Araguaia
503,-51.0728661751688,-13.136654742724,2009-08-29,2010-08-13,Araguaia
504,-51.0728661751688,-13.136654742724,2010-08-29,2011-08-13,Araguaia
505,-51.0728661751688,-13.136654742724,2011-08-29,2012-08-12,Araguaia
506,-51.0728661751688,-13.136654742724,2012-08-28,2013-08-13,Araguaia
507,-50.8773918536041,-12.8425124302743,2002-08-29,2003-08-13,Araguaia
508,-50.8773918536041,-12.8425124302743,2003-08-29,2004-08-12,Araguaia
509,-50.8773918536041,-12.8425124302743,2004-08-28,2005-08-13,Araguaia
510,-50.8773918536041,-12.8425124302743,2005-08-29,2006-08-13,Araguaia
511,-50.8773918536041,-12.8425124302743,2006-08-29,2007-08-13,Araguaia
512,-50.8773918536041,-12.8425124302743,2007-08-29,2008-08-12,Araguaia
513,-50.8773918536041,-12.8425124302743,2008-08-28,2009-08-13,Araguaia
514,-50.8773918536041,-12.8425124302743,2009-08-29,2010-08-13,Araguaia
515,-50.8773918536041,-12.8425124302743,2010-08-29,2011-08-13,Araguaia
516,-50.8773918536041,-12.8425124302743,2011-08-29,2012-08-12,Araguaia
517,-50.8773918536041,-12.8425124302743,2012-08-28,2013-08-13,Araguaia
518,-50.8438819699073,-12.7289511577462,2002-08-29,2003-08-13,Araguaia
519,-50.8438819699073,-12.7289511577462,2003-08-29,2004-08-12,Araguaia
520,-50.8438819699073,-12.7289511577462,2004-08-28,2005-08-13,Araguaia
521,-50.8438819699073,-12.7289511577462,2005-08-29,2006-08-13,Araguaia
522,-50.8438819699073,-12.7289511577462,2006-08-29,2007-08-13,Araguaia
523,-50.8438819699073,-12.7289511577462,2007-08-29,2008-08-12,Araguaia
524,-50.8438819699073,-12.7289511577462,2008-08-28,2009-08-13,Araguaia
525,-50.8438819699073,-12.7289511577462,2009-08-29,2010-08-13,Araguaia
526,-50.8438819699073,-12.7289511577462,2010-08-29,2011-08-13,Araguaia
527,-50.8438819699073,-12.7289511577462,2011-08-29,2012-08-12,Araguaia
528,-50.8438819699073,-12.7289511577462,2012-08-28,2013-08-13,Araguaia
529,-50.862498571961,-12.6861329730225,2002-08-29,2003-08-13,Araguaia
530,-50.862498571961,-12.6861329730225,2003-08-29,2004-08-12,Araguaia
531,-50.862498571961,-12.6861329730225,2004-08-28,2005-08-13,Araguaia
532,-50.862498571961,-12.6861329730225,2005-08-29,2006-08-13,Araguaia
533,-50.862498571961,-12.6861329730225,2006-08-29,2007-08-13,Araguaia
534,-50.862498571961,-12.6861329730225,2007-08-29,2008-08-12,Araguaia
535,-50.862498571961,-12.6861329730225,2008-08-28,2009-08-13,Araguaia
536,-50.862498571961,-12.6861329730225,2009-08-29,2010-08-13,Araguaia
537,-50.862498571961,-12.6861329730225,2010-08-29,2011-08-13,Araguaia
538,-50.862498571961,-12.6861329730225,2011-08-29,2012-08-12,Araguaia
539,-50.862498571961,-12.6861329730225,2012-08-28,2013-08-13,Araguaia
540,-50.8140954066212,-12.6731013515848,2002-08-29,2003-08-13,Araguaia
541,-50.8140954066212,-12.6731013515848,2003-08-29,2004-08-12,Araguaia
542,-50.8140954066212,-12.6731013515848,2004-08-28,2005-08-13,Araguaia
543,-50.8140954066212,-12.6731013515848,2005-08-29,2006-08-13,Araguaia
544,-50.8140954066212,-12.6731013515848,2006-08-29,2007-08-13,Araguaia
545,-50.8140954066212,-12.6731013515848,2007-08-29,2008-08-12,Araguaia
546,-50.8140954066212,-12.6731013515848,2008-08-28,2009-08-13,Araguaia
547,-50.8140954066212,-12.6731013515848,2009-08-29,2010-08-13,Araguaia
548,-50.8140954066212,-12.6731013515848,2010-08-29,2011-08-13,Araguaia
549,-50.8140954066212,-12.6731013515848,2011-08-29,2012-08-12,Araguaia
550,-50.8140954066212,-12.6731013515848,2012-08-28,2013-08-13,Araguaia
551,-50.7917554841567,-12.6265598464504,2002-08-29,2003-08-13,Araguaia
552,-50.7917554841567,-12.6265598464504,2003-08-29,2004-08-12,Araguaia
553,-50.7917554841567,-12.6265598464504,2004-08-28,2005-08-13,Araguaia
554,-50.7917554841567,-12.6265598464504,2005-08-29,2006-08-13,Araguaia
555,-50.7917554841567,-12.6265598464504,2006-08-29,2007-08-13,Araguaia
556,-50.7917554841567,-12.6265598464504,2007-08-29,2008-08-12,Araguaia
557,-50.7917554841567,-12.6265598464504,2008-08-28,2009-08-13,Araguaia
558,-50.7917554841567,-12.6265598464504,2009-08-29,2010-08-13,Araguaia
559,-50.7917554841567,-12.6265598464504,2010-08-29,2011-08-13,Araguaia
560,-50.7917554841567,-12.6265598464504,2011-08-29,2012-08-12,Araguaia
561,-50.7917554841567,-12.6265598464504,2012-08-28,2013-08-13,Araguaia
562,-50.8289886882642,-12.5781566811105,2002-08-29,2003-08-13,Araguaia
563,-50.8289886882642,-12.5781566811105,2003-08-29,2004-08-12,Araguaia
564,-50.8289886882642,-12.5781566811105,2004-08-28,2005-08-13,Araguaia
565,-50.8289886882642,-12.5781566811105,2005-08-29,2006-08-13,Araguaia
566,-50.8289886882642,-12.5781566811105,2006-08-29,2007-08-13,Araguaia
567,-50.8289886882642,-12.5781566811105,2007-08-29,2008-08-12,Araguaia
568,-50.8289886882642,-12.5781566811105,2008-08-28,2009-08-13,Araguaia
569,-50.8289886882642,-12.5781566811105,2009-08-29,2010-08-13,Araguaia
570,-50.8289886882642,-12.5781566811105,2010-08-29,2011-08-13,Araguaia
571,-50.8289886882642,-12.5781566811105,2011-08-29,2012-08-12,Araguaia
572,-50.8289886882642,-12.5781566811105,2012-08-28,2013-08-13,Araguaia
573,-50.7768622025136,-12.5390618167976,2002-08-29,2003-08-13,Araguaia
574,-50.7768622025136,-12.5390618167976,2003-08-29,2004-08-12,Araguaia
575,-50.7768622025136,-12.5390618167976,2004-08-28,2005-08-13,Araguaia
576,-50.7768622025136,-12.5390618167976,2005-08-29,2006-08-13,Araguaia
577,-50.7768622025136,-12.5390618167976,2006-08-29,2007-08-13,Araguaia
578,-50.7768622025136,-12.5390618167976,2007-08-29,2008-08-12,Araguaia
579,-50.7768622025136,-12.5390618167976,2008-08-28,2009-08-13,Araguaia
580,-50.7768622025136,-12.5390618167976,2009-08-29,2010-08-13,Araguaia
581,-50.7768622025136,-12.5390618167976,2010-08-29,2011-08-13,Araguaia
582,-50.7768622025136,-12.5390618167976,2011-08-29,2012-08-12,Araguaia
583,-50.7768622025136,-12.5390618167976,2012-08-28,2013-08-13,Araguaia
584,-50.8457436301126,-12.516721894333,2002-08-29,2003-08-13,Araguaia
585,-50.8457436301126,-12.516721894333,2003-08-29,2004-08-12,Araguaia
586,-50.8457436301126,-12.516721894333,2004-08-28,2005-08-13,Araguaia
587,-50.8457436301126,-12.516721894333,2005-08-29,2006-08-13,Araguaia
588,-50.8457436301126,-12.516721894333,2006-08-29,2007-08-13,Araguaia
589,-50.8457436301126,-12.516721894333,2007-08-29,2008-08-12,Araguaia
590,-50.8457436301126,-12.516721894333,2008-08-28,2009-08-13,Araguaia
591,-50.8457436301126,-12.516721894333,2009-08-29,2010-08-13,Araguaia
592,-50.8457436301126,-12.516721894333,2010-08-29,2011-08-13,Araguaia
593,-50.8457436301126,-12.516721894333,2011-08-29,2012-08-12,Araguaia
594,-50.8457436301126,-12.516721894333,2012-08-28,2013-08-13,Araguaia
595,-50.7805855229244,-12.4943819718685,2002-08-29,2003-08-13,Araguaia
596,-50.7805855229244,-12.4943819718685,2003-08-29,2004-08-12,Araguaia
597,-50.7805855229244,-12.4943819718685,2004-08-28,2005-08-13,Araguaia
598,-50.7805855229244,-12.4943819718685,2005-08-29,2006-08-13,Araguaia
599,-50.7805855229244,-12.4943819718685,2006-08-29,2007-08-13,Araguaia
600,-50.7805855229244,-12.4943819718685,2007-08-29,2008-08-12,Araguaia
601,-50.7805855229244,-12.4943819718685,2008-08-28,2009-08-13,Araguaia
602,-50.7805855229244,-12.4943819718685,2009-08-29,2010-08-13,Araguaia
603,-50.7805855229244,-12.4943819718685,2010-08-29,2011-08-13,Araguaia
604,-50.7805855229244,-12.4943819718685,2011-08-29,2012-08-12,Araguaia
605,-50.7805855229244,-12.4943819718685,2012-08-28,2013-08-13,Araguaia
606,-50.8606369117557,-12.472042049404,2002-08-29,2003-08-13,Araguaia
607,-50.8606369117557,-12.472042049404,2003-08-29,2004-08-12,Araguaia
608,-50.8606369117557,-12.472042049404,2004-08-28,2005-08-13,Araguaia
609,-50.8606369117557,-12.472042049404,2005-08-29,2006-08-13,Araguaia
610,-50.8606369117557,-12.472042049404,2006-08-29,2007-08-13,Araguaia
611,-50.8606369117557,-12.472042049404,2007-08-29,2008-08-12,Araguaia
612,-50.8606369117557,-12.472042049404,2008-08-28,2009-08-13,Araguaia
613,-50.8606369117557,-12.472042049404,2009-08-29,2010-08-13,Araguaia
614,-50.8606369117557,-12.472042049404,2010-08-29,2011-08-13,Araguaia
615,-50.8606369117557,-12.472042049404,2011-08-29,2012-08-12,Araguaia
616,-50.8606369117557,-12.472042049404,2012-08-28,2013-08-13,Araguaia
617,-51.069142854758,-12.6060815841912,2002-08-29,2003-08-13,Araguaia
618,-51.069142854758,-12.6060815841912,2003-08-29,2004-08-12,Araguaia
619,-51.069142854758,-12.6060815841912,2004-08-28,2005-08-13,Araguaia
620,-51.069142854758,-12.6060815841912,2005-08-29,2006-08-13,Araguaia
621,-51.069142854758,-12.6060815841912,2006-08-29,2007-08-13,Araguaia
622,-51.069142854758,-12.6060815841912,2007-08-29,2008-08-12,Araguaia
623,-51.069142854758,-12.6060815841912,2008-08-28,2009-08-13,Araguaia
624,-51.069142854758,-12.6060815841912,2009-08-29,2010-08-13,Araguaia
625,-51.069142854758,-12.6060815841912,2010-08-29,2011-08-13,Araguaia
626,-51.069142854758,-12.6060815841912,2011-08-29,2012-08-12,Araguaia
627,-51.069142854758,-12.6060815841912,2012-08-28,2013-08-13,Araguaia
628,-51.0598345537311,-12.7308128179516,2002-08-29,2003-08-13,Araguaia
629,-51.0598345537311,-12.7308128179516,2003-08-29,2004-08-12,Araguaia
630,-51.0598345537311,-12.7308128179516,2004-08-28,2005-08-13,Araguaia
631,-51.0598345537311,-12.7308128179516,2005-08-29,2006-08-13,Araguaia
632,-51.0598345537311,-12.7308128179516,2006-08-29,2007-08-13,Araguaia
633,-51.0598345537311,-12.7308128179516,2007-08-29,2008-08-12,Araguaia
634,-51.0598345537311,-12.7308128179516,2008-08-28,2009-08-13,Araguaia
635,-51.0598345537311,-12.7308128179516,2009-08-29,2010-08-13,Araguaia
636,-51.0598345537311,-12.7308128179516,2010-08-29,2011-08-13,Araguaia
637,-51.0598345537311,-12.7308128179516,2011-08-29,2012-08-12,Araguaia
638,-51.0598345537311,-12.7308128179516,2012-08-28,2013-08-13,Araguaia
639,-51.1045143986602,-12.8648523527388,2002-08-29,2003-08-13,Araguaia
640,-51.1045143986602,-12.8648523527388,2003-08-29,2004-08-12,Araguaia
641,-51.1045143986602,-12.8648523527388,2004-08-28,2005-08-13,Araguaia
642,-51.1045143986602,-12.8648523527388,2005-08-29,2006-08-13,Araguaia
643,-51.1045143986602,-12.8648523527388,2006-08-29,2007-08-13,Araguaia
644,-51.1045143986602,-12.8648523527388,2007-08-29,2008-08-12,Araguaia
645,-51.1045143986602,-12.8648523527388,2008-08-28,2009-08-13,Araguaia
646,-51.1045143986602,-12.8648523527388,2009-08-29,2010-08-13,Araguaia
647,-51.1045143986602,-12.8648523527388,2010-08-29,2011-08-13,Araguaia
648,-51.1045143986602,-12.8648523527388,2011-08-29,2012-08-12,Araguaia
649,-51.1045143986602,-12.8648523527388,2012-08-28,2013-08-13,Araguaia
650,-51.2273839722152,-13.0584650140981,2002-08-29,2003-08-13,Araguaia
651,-51.2273839722152,-13.0584650140981,2003-08-29,2004-08-12,Araguaia
652,-51.2273839722152,-13.0584650140981,2004-08-28,2005-08-13,Araguaia
653,-51.2273839722152,-13.0584650140981,2005-08-29,2006-08-13,Araguaia
654,-51.2273839722152,-13.0584650140981,2006-08-29,2007-08-13,Araguaia
655,-51.2273839722152,-13.0584650140981,2007-08-29,2008-08-12,Araguaia
656,-51.2273839722152,-13.0584650140981,2008-08-28,2009-08-13,Araguaia
657,-51.2273839722152,-13.0584650140981,2009-08-29,2010-08-13,Araguaia
658,-51.2273839722152,-13.0584650140981,2010-08-29,2011-08-13,Araguaia
659,-51.2273839722152,-13.0584650140981,2011-08-29,2012-08-12,Araguaia
660,-51.2273839722152,-13.0584650140981,2012-08-28,2013-08-13,Araguaia
661,-51.3688701478239,-13.0435717324551,2002-08-29,2003-08-13,Araguaia
662,-51.3688701478239,-13.0435717324551,2003-08-29,2004-08-12,Araguaia
663,-51.3688701478239,-13.0435717324551,2004-08-28,2005-08-13,Araguaia
664,-51.3688701478239,-13.0435717324551,2005-08-29,2006-08-13,Araguaia
665,-51.3688701478239,-13.0435717324551,2006-08-29,2007-08-13,Araguaia
666,-51.3688701478239,-13.0435717324551,2007-08-29,2008-08-12,Araguaia
667,-51.3688701478239,-13.0435717324551,2008-08-28,2009-08-13,Araguaia
668,-51.3688701478239,-13.0435717324551,2009-08-29,2010-08-13,Araguaia
669,-51.3688701478239,-13.0435717324551,2010-08-29,2011-08-13,Araguaia
670,-51.3688701478239,-13.0435717324551,2011-08-29,2012-08-12,Araguaia
671,-51.3688701478239,-13.0435717324551,2012-08-28,2013-08-13,Araguaia
672,-50.8252653678535,-12.4403938259125,2002-08-29,2003-08-13,Araguaia
673,-50.8252653678535,-12.4403938259125,2003-08-29,2004-08-12,Araguaia
674,-50.8252653678535,-12.4403938259125,2004-08-28,2005-08-13,Araguaia
675,-50.8252653678535,-12.4403938259125,2005-08-29,2006-08-13,Araguaia
676,-50.8252653678535,-12.4403938259125,2006-08-29,2007-08-13,Araguaia
677,-50.8252653678535,-12.4403938259125,2007-08-29,2008-08-12,Araguaia
678,-50.8252653678535,-12.4403938259125,2008-08-28,2009-08-13,Araguaia
679,-50.8252653678535,-12.4403938259125,2009-08-29,2010-08-13,Araguaia
680,-50.8252653678535,-12.4403938259125,2010-08-29,2011-08-13,Araguaia
681,-50.8252653678535,-12.4403938259125,2011-08-29,2012-08-12,Araguaia
682,-50.8252653678535,-12.4403938259125,2012-08-28,2013-08-13,Araguaia
683,-50.7452139790222,-12.4385321657072,2002-08-29,2003-08-13,Araguaia
684,-50.7452139790222,-12.4385321657072,2003-08-29,2004-08-12,Araguaia
685,-50.7452139790222,-12.4385321657072,2004-08-28,2005-08-13,Araguaia
686,-50.7452139790222,-12.4385321657072,2005-08-29,2006-08-13,Araguaia
687,-50.7452139790222,-12.4385321657072,2006-08-29,2007-08-13,Araguaia
688,-50.7452139790222,-12.4385321657072,2007-08-29,2008-08-12,Araguaia
689,-50.7452139790222,-12.4385321657072,2008-08-28,2009-08-13,Araguaia
690,-50.7452139790222,-12.4385321657072,2009-08-29,2010-08-13,Araguaia
691,-50.7452139790222,-12.4385321657072,2010-08-29,2011-08-13,Araguaia
692,-50.7452139790222,-12.4385321657072,2011-08-29,2012-08-12,Araguaia
693,-50.7452139790222,-12.4385321657072,2012-08-28,2013-08-13,Araguaia
694,-50.7880321637459,-12.4012989615996,2002-08-29,2003-08-13,Araguaia
695,-50.7880321637459,-12.4012989615996,2003-08-29,2004-08-12,Araguaia
696,-50.7880321637459,-12.4012989615996,2004-08-28,2005-08-13,Araguaia
697,-50.7880321637459,-12.4012989615996,2005-08-29,2006-08-13,Araguaia
698,-50.7880321637459,-12.4012989615996,2006-08-29,2007-08-13,Araguaia
699,-50.7880321637459,-12.4012989615996,2007-08-29,2008-08-12,Araguaia
700,-50.7880321637459,-12.4012989615996,2008-08-28,2009-08-13,Araguaia
701,-50.7880321637459,-12.4012989615996,2009-08-29,2010-08-13,Araguaia
702,-50.7880321637459,-12.4012989615996,2010-08-29,2011-08-13,Araguaia
703,-50.7880321637459,-12.4012989615996,2011-08-29,2012-08-12,Araguaia
