"longitude","latitude","start_date","end_date","label"
-6.70878065830678,12.9722083666007,"2019-05-01","2019-11-27","millet"
-6.70815264978539,12.971612851816,"2019-05-01","2019-11-27","millet"
-6.70868672262448,12.9720763912689,"2019-05-01","2019-11-27","millet"
-6.70837846048143,12.971825508853,"2019-05-01","2019-11-27","millet"
-6.7087102895377,12.971566042652,"2019-05-01","2019-11-27","millet"
-6.70816866105808,12.9720149293758,"2019-05-01","2019-11-27","millet"
-6.70871935221387,12.971715795314,"2019-05-01","2019-11-27","millet"
-6.70859968576447,12.9718226861754,"2019-05-01","2019-11-27","millet"
-6.70861089254467,12.9716609033196,"2019-05-01","2019-11-27","millet"
-6.70417192731836,12.9645188583339,"2019-05-01","2019-11-27","maize"
-6.70429057185802,12.9648419074366,"2019-05-01","2019-11-27","maize"
-6.70442161457543,12.9645254995138,"2019-05-01","2019-11-27","maize"
-6.70434317646605,12.9649574020926,"2019-05-01","2019-11-27","maize"
-6.70402740260409,12.9650181677789,"2019-05-01","2019-11-27","maize"
-6.7043915067709,12.9649052812562,"2019-05-01","2019-11-27","maize"
-6.70438190799386,12.9644464762999,"2019-05-01","2019-11-27","maize"
-6.70432904200324,12.9643207277473,"2019-05-01","2019-11-27","maize"
-6.70443049889067,12.9653637103186,"2019-05-01","2019-11-27","maize"
-6.70436622993195,12.9653460274333,"2019-05-01","2019-11-27","maize"
-6.7047220963864,12.9600943046707,"2019-05-01","2019-11-27","sorghum"
-6.70468848358588,12.9598301041307,"2019-05-01","2019-11-27","sorghum"
-6.70478284316761,12.9599378007514,"2019-05-01","2019-11-27","sorghum"
-6.70497937546668,12.95933019721,"2019-05-01","2019-11-27","sorghum"
-6.70490688016666,12.9604279030177,"2019-05-01","2019-11-27","sorghum"
-6.70509110902699,12.9596927172113,"2019-05-01","2019-11-27","sorghum"
-6.70514188750216,12.959479419826,"2019-05-01","2019-11-27","sorghum"
-6.70480192308205,12.9597736025246,"2019-05-01","2019-11-27","sorghum"
-6.70503675123031,12.9591801187191,"2019-05-01","2019-11-27","sorghum"
-6.70502048232557,12.9600753863091,"2019-05-01","2019-11-27","sorghum"
-6.71032407322666,13.1896058297587,"2019-05-01","2019-11-27","maize"
-6.71092604847144,13.1894026710637,"2019-05-01","2019-11-27","maize"
-6.71100412659295,13.1894097215911,"2019-05-01","2019-11-27","maize"
-6.7111531603219,13.1895551210454,"2019-05-01","2019-11-27","maize"
-6.71074141036502,13.1893491279143,"2019-05-01","2019-11-27","maize"
-6.71082072855822,13.189331625656,"2019-05-01","2019-11-27","maize"
-6.71096708620858,13.1894627434353,"2019-05-01","2019-11-27","maize"
-6.71048793561794,13.1893567020382,"2019-05-01","2019-11-27","maize"
-6.71106237404561,13.1893203128886,"2019-05-01","2019-11-27","maize"
-6.71079401840757,13.1894366681009,"2019-05-01","2019-11-27","maize"
-6.71547365848529,13.1903576410212,"2019-05-01","2019-11-27","sorghum"
-6.71570685670892,13.1900752631089,"2019-05-01","2019-11-27","sorghum"
-6.71590502294945,13.1898686629909,"2019-05-01","2019-11-27","sorghum"
-6.716068370005,13.1899487518499,"2019-05-01","2019-11-27","sorghum"
-6.71604040141137,13.1902926661446,"2019-05-01","2019-11-27","sorghum"
-6.71576993630406,13.189892284184,"2019-05-01","2019-11-27","sorghum"
-6.71595453968731,13.1897999647498,"2019-05-01","2019-11-27","sorghum"
-6.7153665610312,13.1899816854205,"2019-05-01","2019-11-27","sorghum"
-6.71548481282385,13.1897884799967,"2019-05-01","2019-11-27","sorghum"
-6.71569178858355,13.1902844438966,"2019-05-01","2019-11-27","sorghum"
-6.69790342202385,13.3307053818248,"2019-05-01","2019-11-27","millet"
-6.69841918664602,13.3306476245764,"2019-05-01","2019-11-27","millet"
-6.69825654633987,13.330916713716,"2019-05-01","2019-11-27","millet"
-6.6980206325161,13.3306396116382,"2019-05-01","2019-11-27","millet"
-6.69837941385408,13.3311241839593,"2019-05-01","2019-11-27","millet"
-6.69842628085607,13.3303233063206,"2019-05-01","2019-11-27","millet"
-6.69816947955555,13.3308528604382,"2019-05-01","2019-11-27","millet"
-6.69802208645008,13.330418605367,"2019-05-01","2019-11-27","millet"
-6.69799440107248,13.3304308449389,"2019-05-01","2019-11-27","millet"
-6.69824928136319,13.3305554098272,"2019-05-01","2019-11-27","millet"
-6.69891389750857,13.3306629461155,"2019-05-01","2019-11-27","sorghum"
-6.69853805618451,13.3308083967161,"2019-05-01","2019-11-27","sorghum"
-6.69863576494113,13.3305632166735,"2019-05-01","2019-11-27","sorghum"
-6.6988752333403,13.3302487699242,"2019-05-01","2019-11-27","sorghum"
-6.69881613064827,13.3305140724489,"2019-05-01","2019-11-27","sorghum"
-6.6987258761522,13.3303692543238,"2019-05-01","2019-11-27","sorghum"
-6.69868395500341,13.3302895090774,"2019-05-01","2019-11-27","sorghum"
-6.69871533399442,13.3303737269417,"2019-05-01","2019-11-27","sorghum"
-6.69877524921947,13.3303183352124,"2019-05-01","2019-11-27","sorghum"
-6.69883705164554,13.3308593954885,"2019-05-01","2019-11-27","sorghum"
-6.69769895038907,13.3334445849358,"2019-05-01","2019-11-27","rice"
-6.69769113933328,13.3332187130822,"2019-05-01","2019-11-27","rice"
-6.69812074201702,13.3332332759521,"2019-05-01","2019-11-27","rice"
-6.69783939972852,13.3334419002095,"2019-05-01","2019-11-27","rice"
-6.69766309351737,13.3332595003003,"2019-05-01","2019-11-27","rice"
-6.69815714261665,13.3334144561025,"2019-05-01","2019-11-27","rice"
-6.69815960206498,13.3332316961905,"2019-05-01","2019-11-27","rice"
-6.69767199845383,13.3335532309984,"2019-05-01","2019-11-27","rice"
-6.69772526055408,13.3334450484036,"2019-05-01","2019-11-27","rice"
-6.69817977665218,13.333334506169,"2019-05-01","2019-11-27","rice"
-6.79336419271896,13.2363232235187,"2019-05-01","2019-11-27","millet"
-6.79346105313813,13.2362900184386,"2019-05-01","2019-11-27","millet"
-6.79336776694483,13.2363538227061,"2019-05-01","2019-11-27","millet"
-6.79336774078688,13.2362886691174,"2019-05-01","2019-11-27","millet"
-6.79337944686599,13.2362942805363,"2019-05-01","2019-11-27","millet"
-6.79337790211377,13.236328965845,"2019-05-01","2019-11-27","millet"
-6.79338204410113,13.236294316873,"2019-05-01","2019-11-27","millet"
-6.79334539400079,13.2363468234273,"2019-05-01","2019-11-27","millet"
-6.79347138060881,13.2363393131127,"2019-05-01","2019-11-27","millet"
-6.79337486888037,13.2363009009987,"2019-05-01","2019-11-27","millet"
-6.93341784901084,13.2795095059986,"2019-05-01","2019-11-27","millet"
-6.93380642349197,13.2796988612332,"2019-05-01","2019-11-27","millet"
-6.93400295544844,13.2796601077567,"2019-05-01","2019-11-27","millet"
-6.93347726490148,13.2798483879058,"2019-05-01","2019-11-27","millet"
-6.93342919512377,13.2798371110546,"2019-05-01","2019-11-27","millet"
-6.93358186856331,13.2795020595497,"2019-05-01","2019-11-27","millet"
-6.93382412125599,13.2793299045602,"2019-05-01","2019-11-27","millet"
-6.9337915344058,13.2796738173323,"2019-05-01","2019-11-27","millet"
-6.93424884195497,13.2794073389221,"2019-05-01","2019-11-27","millet"
-6.93405038966512,13.2798177282239,"2019-05-01","2019-11-27","millet"
-6.93577578349655,13.2798117841569,"2019-05-01","2019-11-27","sorghum"
-6.9354039707077,13.2799569379802,"2019-05-01","2019-11-27","sorghum"
-6.93541891200454,13.2799004163763,"2019-05-01","2019-11-27","sorghum"
-6.93572083821243,13.2799127447484,"2019-05-01","2019-11-27","sorghum"
-6.93565091200028,13.2798152545596,"2019-05-01","2019-11-27","sorghum"
-6.93588838008072,13.2799394631223,"2019-05-01","2019-11-27","sorghum"
-6.93557444621175,13.2800198653825,"2019-05-01","2019-11-27","sorghum"
-6.93585181294465,13.2798983238877,"2019-05-01","2019-11-27","sorghum"
-6.93579697369461,13.2801111448938,"2019-05-01","2019-11-27","sorghum"
-6.93570391769097,13.2799630234882,"2019-05-01","2019-11-27","sorghum"
-6.9270698126109,13.2710235071307,"2019-05-01","2019-11-27","rice"
-6.92701733241462,13.2710699811984,"2019-05-01","2019-11-27","rice"
-6.92735514576703,13.2708634408474,"2019-05-01","2019-11-27","rice"
-6.92753068818281,13.2713869094452,"2019-05-01","2019-11-27","rice"
-6.92737399766407,13.2712209393544,"2019-05-01","2019-11-27","rice"
-6.92688083287991,13.2709861639682,"2019-05-01","2019-11-27","rice"
-6.92749501764108,13.2709047230652,"2019-05-01","2019-11-27","rice"
-6.92760552859613,13.2712770561905,"2019-05-01","2019-11-27","rice"
-6.92758841749794,13.2711715443484,"2019-05-01","2019-11-27","rice"
-6.92725878177605,13.2709448504586,"2019-05-01","2019-11-27","rice"
-6.72655413090062,13.2992095731929,"2019-05-01","2019-11-27","millet"
-6.72626292781614,13.2988628260144,"2019-05-01","2019-11-27","millet"
-6.72676394937472,13.2990650082369,"2019-05-01","2019-11-27","millet"
-6.71484272435315,13.3017545741929,"2019-05-01","2019-11-27","millet"
-6.72609073394696,13.2990970696184,"2019-05-01","2019-11-27","millet"
-6.72605007207467,13.2990583771459,"2019-05-01","2019-11-27","millet"
-6.72644767236714,13.2993354903837,"2019-05-01","2019-11-27","millet"
-6.72648955536764,13.2992512342719,"2019-05-01","2019-11-27","millet"
-6.72669622794234,13.2991102061996,"2019-05-01","2019-11-27","millet"
-6.72684798119366,13.2994901725905,"2019-05-01","2019-11-27","millet"
-6.72608934300882,13.2987781007856,"2019-05-01","2019-11-27","maize"
-6.7264667923227,13.2986463273486,"2019-05-01","2019-11-27","maize"
-6.72640887920991,13.2984941491845,"2019-05-01","2019-11-27","maize"
-6.72629499996017,13.2987958873966,"2019-05-01","2019-11-27","maize"
-6.72645335753275,13.2986851920209,"2019-05-01","2019-11-27","maize"
-6.72623137120594,13.2986631632657,"2019-05-01","2019-11-27","maize"
-6.72652992978505,13.2987206128002,"2019-05-01","2019-11-27","maize"
-6.72649421290268,13.2986688329747,"2019-05-01","2019-11-27","maize"
-6.72650231898895,13.2986990198199,"2019-05-01","2019-11-27","maize"
-6.7265246698772,13.2987218399481,"2019-05-01","2019-11-27","maize"
-6.71656037136063,13.3023700066428,"2019-05-01","2019-11-27","sorghum"
-6.71671611174828,13.3021083235492,"2019-05-01","2019-11-27","sorghum"
-6.71673341469728,13.3027192955313,"2019-05-01","2019-11-27","sorghum"
-6.71652346553035,13.3025744882732,"2019-05-01","2019-11-27","sorghum"
-6.71684308140496,13.3021386946122,"2019-05-01","2019-11-27","sorghum"
-6.71663937337924,13.3025110214245,"2019-05-01","2019-11-27","sorghum"
-6.71653157584633,13.3026579978577,"2019-05-01","2019-11-27","sorghum"
-6.71654373307691,13.3022323627998,"2019-05-01","2019-11-27","sorghum"
-6.71684918854573,13.3022259466584,"2019-05-01","2019-11-27","sorghum"
-6.71658353616699,13.302737345978,"2019-05-01","2019-11-27","sorghum"
-6.70602661973999,13.1945686212035,"2019-05-01","2019-11-27","millet"
-6.70605282361813,13.1943258490512,"2019-05-01","2019-11-27","millet"
-6.70615402447224,13.194073459479,"2019-05-01","2019-11-27","millet"
-6.70643981319845,13.1950193820617,"2019-05-01","2019-11-27","millet"
-6.706210985541,13.1940503621757,"2019-05-01","2019-11-27","millet"
-6.70599321839536,13.1940597095634,"2019-05-01","2019-11-27","millet"
-6.70641537961639,13.1947991669391,"2019-05-01","2019-11-27","millet"
-6.70620559087868,13.1949573253719,"2019-05-01","2019-11-27","millet"
-6.70633131989261,13.1946137877527,"2019-05-01","2019-11-27","millet"
-6.70583117344734,13.1943823199527,"2019-05-01","2019-11-27","millet"
-6.71310183078967,13.3076739408437,"2019-05-01","2019-11-27","sorghum"
-6.71301217594253,13.3075365533412,"2019-05-01","2019-11-27","sorghum"
-6.7123604434358,13.3071268013347,"2019-05-01","2019-11-27","sorghum"
-6.71279772734585,13.3075820881433,"2019-05-01","2019-11-27","sorghum"
-6.71288426130588,13.307396493899,"2019-05-01","2019-11-27","sorghum"
-6.71303920526617,13.3072823455857,"2019-05-01","2019-11-27","sorghum"
-6.71248590026433,13.3070455953982,"2019-05-01","2019-11-27","sorghum"
-6.713002743631,13.3077464883051,"2019-05-01","2019-11-27","sorghum"
-6.71300190395893,13.307257399097,"2019-05-01","2019-11-27","sorghum"
-6.71260908154619,13.3072759602173,"2019-05-01","2019-11-27","sorghum"
-6.79156378046747,12.9196988165084,"2019-05-01","2019-11-27","maize"
-6.7916182966652,12.9199135159208,"2019-05-01","2019-11-27","maize"
-6.79191207086382,12.9205740377861,"2019-05-01","2019-11-27","maize"
-6.79176364726471,12.9204656483418,"2019-05-01","2019-11-27","maize"
-6.79159542108656,12.9203630411315,"2019-05-01","2019-11-27","maize"
-6.79147880727532,12.9199272479852,"2019-05-01","2019-11-27","maize"
-6.79179544511026,12.9207083922111,"2019-05-01","2019-11-27","maize"
-6.7915349578764,12.9198091656007,"2019-05-01","2019-11-27","maize"
-6.79154095567048,12.9196721155305,"2019-05-01","2019-11-27","maize"
-6.79155618765561,12.9204464336758,"2019-05-01","2019-11-27","maize"
-6.62419460350166,13.2767041126133,"2019-05-01","2019-11-27","millet"
-6.62432243379861,13.2768654069921,"2019-05-01","2019-11-27","millet"
-6.6244317505556,13.2768264200221,"2019-05-01","2019-11-27","millet"
-6.62449737226014,13.2766787052178,"2019-05-01","2019-11-27","millet"
-6.62468912069992,13.2765291044165,"2019-05-01","2019-11-27","millet"
-6.62432921230469,13.2772244418734,"2019-05-01","2019-11-27","millet"
-6.62475649713378,13.2770377486558,"2019-05-01","2019-11-27","millet"
-6.62438048697432,13.2769570374591,"2019-05-01","2019-11-27","millet"
-6.62451680580912,13.2768772432397,"2019-05-01","2019-11-27","millet"
-6.62470713483799,13.2769226720387,"2019-05-01","2019-11-27","millet"
-6.71107651796412,13.1892337015713,"2019-05-01","2019-11-27","maize"
-6.71144920034053,13.1890204854125,"2019-05-01","2019-11-27","maize"
-6.71124122296689,13.1890986290759,"2019-05-01","2019-11-27","maize"
-6.71102429240195,13.1891965960476,"2019-05-01","2019-11-27","maize"
-6.71065092672219,13.1891472469697,"2019-05-01","2019-11-27","maize"
-6.71145005891699,13.1888521001952,"2019-05-01","2019-11-27","maize"
-6.71090206128045,13.1890509632821,"2019-05-01","2019-11-27","maize"
-6.71025167462936,13.1891347853836,"2019-05-01","2019-11-27","maize"
-6.71099091582922,13.1890681982064,"2019-05-01","2019-11-27","maize"
-6.71146680881713,13.1892146336076,"2019-05-01","2019-11-27","maize"
-6.79296953332777,13.2361302502356,"2019-05-01","2019-11-27","millet"
-6.79310684537875,13.2361841467488,"2019-05-01","2019-11-27","millet"
-6.79276284178081,13.2355716981533,"2019-05-01","2019-11-27","millet"
-6.79311142616461,13.2358328138964,"2019-05-01","2019-11-27","millet"
-6.79329463776445,13.2359100859172,"2019-05-01","2019-11-27","millet"
-6.79325497162966,13.2359950541461,"2019-05-01","2019-11-27","millet"
-6.7931992883561,13.2359860108955,"2019-05-01","2019-11-27","millet"
-6.79334691751992,13.2356522941943,"2019-05-01","2019-11-27","millet"
-6.79297240841236,13.2362132066142,"2019-05-01","2019-11-27","millet"
-6.79315650255619,13.2358348540897,"2019-05-01","2019-11-27","millet"
-6.78878168490217,13.2293682010793,"2019-05-01","2019-11-27","sorghum"
-6.78831075681104,13.2286509063725,"2019-05-01","2019-11-27","sorghum"
-6.78736806256471,13.2303058117375,"2019-05-01","2019-11-27","sorghum"
-6.78769072294816,13.2302857978344,"2019-05-01","2019-11-27","sorghum"
-6.78869637707506,13.2289601944384,"2019-05-01","2019-11-27","sorghum"
-6.78811110763309,13.2301831947986,"2019-05-01","2019-11-27","sorghum"
-6.78911312583675,13.2292282523817,"2019-05-01","2019-11-27","sorghum"
-6.78874125607342,13.2295316290451,"2019-05-01","2019-11-27","sorghum"
-6.78776983135281,13.2300645262159,"2019-05-01","2019-11-27","sorghum"
-6.78693130037467,13.2295314799393,"2019-05-01","2019-11-27","sorghum"
-6.60435151436429,13.362319737016,"2019-05-01","2019-11-27","millet"
-6.60464864153299,13.3620514517275,"2019-05-01","2019-11-27","millet"
-6.60463844766944,13.3618830926178,"2019-05-01","2019-11-27","millet"
-6.60430069878857,13.362052345117,"2019-05-01","2019-11-27","millet"
-6.60450415832263,13.3621436984593,"2019-05-01","2019-11-27","millet"
-6.60438476885339,13.362275395066,"2019-05-01","2019-11-27","millet"
-6.60436098236361,13.3621788282661,"2019-05-01","2019-11-27","millet"
-6.60457924913677,13.3620472685266,"2019-05-01","2019-11-27","millet"
-6.60457680193389,13.3620177293792,"2019-05-01","2019-11-27","millet"
-6.60463259435649,13.3620404253719,"2019-05-01","2019-11-27","millet"
-6.60578069050221,13.361543525247,"2019-05-01","2019-11-27","sorghum"
-6.6058300696584,13.3607396542034,"2019-05-01","2019-11-27","sorghum"
-6.60609570213018,13.3615126043929,"2019-05-01","2019-11-27","sorghum"
-6.60566971252869,13.3613391378615,"2019-05-01","2019-11-27","sorghum"
-6.60591675134779,13.3613193809603,"2019-05-01","2019-11-27","sorghum"
-6.60577010454071,13.3622989051876,"2019-05-01","2019-11-27","sorghum"
-6.60606193691104,13.3618324882888,"2019-05-01","2019-11-27","sorghum"
-6.6061810089216,13.3606717082076,"2019-05-01","2019-11-27","sorghum"
-6.60572024411626,13.3601201490092,"2019-05-01","2019-11-27","sorghum"
-6.6054620777054,13.3618952824116,"2019-05-01","2019-11-27","sorghum"
-6.6005328786127,13.3637971369672,"2019-05-01","2019-11-27","rice"
-6.60105419348625,13.363519108346,"2019-05-01","2019-11-27","rice"
-6.60083965795283,13.3641195240318,"2019-05-01","2019-11-27","rice"
-6.60119356333379,13.3631458490602,"2019-05-01","2019-11-27","rice"
-6.6009715947256,13.3640474317342,"2019-05-01","2019-11-27","rice"
-6.60031076349988,13.3639390515962,"2019-05-01","2019-11-27","rice"
-6.60171319587443,13.3637968850824,"2019-05-01","2019-11-27","rice"
-6.60147668715041,13.3635594931376,"2019-05-01","2019-11-27","rice"
-6.6003851848149,13.36415943442,"2019-05-01","2019-11-27","rice"
-6.60007651437958,13.3635483355009,"2019-05-01","2019-11-27","rice"
-6.87305400583665,13.3178193043634,"2019-05-01","2019-11-27","maize"
-6.87376350399008,13.3177057600662,"2019-05-01","2019-11-27","maize"
-6.87336723684884,13.3177027966948,"2019-05-01","2019-11-27","maize"
-6.87365294445097,13.3183464448798,"2019-05-01","2019-11-27","maize"
-6.87357341490624,13.31765375388,"2019-05-01","2019-11-27","maize"
-6.87349935909968,13.3179033330778,"2019-05-01","2019-11-27","maize"
-6.87364691793354,13.3180754134883,"2019-05-01","2019-11-27","maize"
-6.87372193065873,13.3177440901484,"2019-05-01","2019-11-27","maize"
-6.87357207195866,13.3180168294123,"2019-05-01","2019-11-27","maize"
-6.87317530438821,13.3176163544326,"2019-05-01","2019-11-27","maize"
-6.89079101719435,13.3294541624577,"2019-05-01","2019-11-27","sorghum"
-6.89103101665877,13.3295362111357,"2019-05-01","2019-11-27","sorghum"
-6.89090124640659,13.3294677501584,"2019-05-01","2019-11-27","sorghum"
-6.89106596047682,13.3295706493909,"2019-05-01","2019-11-27","sorghum"
-6.8908781458965,13.3295357963534,"2019-05-01","2019-11-27","sorghum"
-6.89110997065242,13.3296452261604,"2019-05-01","2019-11-27","sorghum"
-6.89068890759829,13.3295730941731,"2019-05-01","2019-11-27","sorghum"
-6.89099546004292,13.3295582047438,"2019-05-01","2019-11-27","sorghum"
-6.89098835946216,13.3295718385945,"2019-05-01","2019-11-27","sorghum"
-6.89072893121435,13.3295760934055,"2019-05-01","2019-11-27","sorghum"
