"longitude","latitude","start_date","end_date","label"
29.97407457,-2.077117297,"2018-09-01","2019-04-01","maize"
29.97406887,-2.077114784,"2018-09-01","2019-04-01","maize"
29.97408094,-2.077119475,"2018-09-01","2019-04-01","maize"
29.97408748,-2.077120983,"2018-09-01","2019-04-01","maize"
29.97405529,-2.077100544,"2018-09-01","2019-04-01","maize"
29.97405713,-2.077094011,"2018-09-01","2019-04-01","maize"
29.97405797,-2.077087477,"2018-09-01","2019-04-01","maize"
29.97405864,-2.077081278,"2018-09-01","2019-04-01","maize"
29.97405965,-2.077075583,"2018-09-01","2019-04-01","maize"
29.97406099,-2.077069049,"2018-09-01","2019-04-01","maize"
29.76370684,-1.587825019,"2018-09-01","2019-04-01","maize"
30.42123106,-1.695383569,"2018-09-01","2019-04-01","banana"
29.97406501,-2.077056652,"2018-09-01","2019-04-01","maize"
29.97406233,-2.077062851,"2018-09-01","2019-04-01","maize"
29.97406585,-2.077050286,"2018-09-01","2019-04-01","maize"
29.97401271,-2.077088817,"2018-09-01","2019-04-01","maize"
29.97400483,-2.077087142,"2018-09-01","2019-04-01","maize"
29.61631196,-2.742432432,"2018-09-01","2019-04-01","maize"
29.61668807,-2.742301431,"2018-09-01","2019-04-01","other"
29.61605703,-2.7422893,"2018-09-01","2019-04-01","maize"
29.61598582,-2.74220276,"2018-09-01","2019-04-01","maize"
29.61622044,-2.742143937,"2018-09-01","2019-04-01","maize"
30.42187378,-1.694347349,"2018-09-01","2019-04-01","banana"
29.61547159,-2.741985667,"2018-09-01","2019-04-01","forest"
29.61629254,-2.741870139,"2018-09-01","2019-04-01","maize"
29.6142604,-2.741828397,"2018-09-01","2019-04-01","forest"
29.61441146,-2.741799864,"2018-09-01","2019-04-01","forest"
29.61553264,-2.74179865,"2018-09-01","2019-04-01","forest"
29.61633613,-2.741755956,"2018-09-01","2019-04-01","maize"
29.61413958,-2.74169882,"2018-09-01","2019-04-01","forest"
29.61564607,-2.741635374,"2018-09-01","2019-04-01","forest"
29.61576676,-2.741613549,"2018-09-01","2019-04-01","forest"
29.61423607,-2.741613091,"2018-09-01","2019-04-01","forest"
30.42629691,-1.69622156,"2018-09-01","2019-04-01","other"
29.61656298,-2.741594722,"2018-09-01","2019-04-01","maize"
29.61387453,-2.741496804,"2018-09-01","2019-04-01","forest"
29.61589632,-2.741485688,"2018-09-01","2019-04-01","forest"
29.61642603,-2.741473313,"2018-09-01","2019-04-01","maize"
29.61407701,-2.741461032,"2018-09-01","2019-04-01","forest"
29.61420225,-2.741408743,"2018-09-01","2019-04-01","forest"
29.61390482,-2.741387744,"2018-09-01","2019-04-01","forest"
29.61374203,-2.741378357,"2018-09-01","2019-04-01","forest"
29.61661977,-2.741373833,"2018-09-01","2019-04-01","maize"
29.61598862,-2.741279242,"2018-09-01","2019-04-01","forest"
30.42177269,-1.69819748,"2018-09-01","2019-04-01","banana"
29.61497941,-2.74126998,"2018-09-01","2019-04-01","legumes"
29.61581993,-2.74124519,"2018-09-01","2019-04-01","forest"
29.61393316,-2.741244184,"2018-09-01","2019-04-01","forest"
29.61605501,-2.741185001,"2018-09-01","2019-04-01","forest"
29.61591491,-2.741151615,"2018-09-01","2019-04-01","forest"
29.61599263,-2.741094061,"2018-09-01","2019-04-01","forest"
29.61349312,-2.741047737,"2018-09-01","2019-04-01","forest"
29.61610045,-2.741038601,"2018-09-01","2019-04-01","forest"
29.61670024,-2.741032627,"2018-09-01","2019-04-01","maize"
29.61527179,-2.741023267,"2018-09-01","2019-04-01","legumes"
30.42236747,-1.698403919,"2018-09-01","2019-04-01","banana"
29.61612158,-2.740928862,"2018-09-01","2019-04-01","forest"
29.61682979,-2.740867784,"2018-09-01","2019-04-01","maize"
29.61413002,-2.740776997,"2018-09-01","2019-04-01","other"
29.61481927,-2.739949564,"2018-09-01","2019-04-01","legumes"
29.61490502,-2.739890421,"2018-09-01","2019-04-01","legumes"
29.61673201,-2.739735181,"2018-09-01","2019-04-01","maize"
29.6199121,-2.738933969,"2018-09-01","2019-04-01","forest"
29.61836078,-2.738900286,"2018-09-01","2019-04-01","maize"
29.61521984,-2.738589989,"2018-09-01","2019-04-01","maize"
29.61499542,-2.738319809,"2018-09-01","2019-04-01","legumes"
30.42430756,-1.695769805,"2018-09-01","2019-04-01","banana"
29.62093144,-2.737880101,"2018-09-01","2019-04-01","maize"
29.62096753,-2.737787117,"2018-09-01","2019-04-01","maize"
29.62020117,-2.737683621,"2018-09-01","2019-04-01","maize"
29.61508028,-2.737658002,"2018-09-01","2019-04-01","other"
29.61802585,-2.736573956,"2018-09-01","2019-04-01","maize"
29.61488122,-2.736523019,"2018-09-01","2019-04-01","forest"
29.61833481,-2.736332209,"2018-09-01","2019-04-01","maize"
29.61498218,-2.736313715,"2018-09-01","2019-04-01","forest"
29.6192208,-2.736310959,"2018-09-01","2019-04-01","maize"
29.61844624,-2.736222675,"2018-09-01","2019-04-01","maize"
30.42393339,-1.696465533,"2018-09-01","2019-04-01","banana"
29.6184748,-2.735986493,"2018-09-01","2019-04-01","forest"
29.61864821,-2.735755878,"2018-09-01","2019-04-01","forest"
29.61445241,-2.735649911,"2018-09-01","2019-04-01","forest"
29.6161318,-2.735477775,"2018-09-01","2019-04-01","forest"
29.61630363,-2.735365585,"2018-09-01","2019-04-01","forest"
29.61810641,-2.735362126,"2018-09-01","2019-04-01","forest"
29.61476662,-2.735342871,"2018-09-01","2019-04-01","forest"
29.6162569,-2.735283749,"2018-09-01","2019-04-01","forest"
29.61654086,-2.735276889,"2018-09-01","2019-04-01","forest"
29.61962838,-2.735256298,"2018-09-01","2019-04-01","forest"
30.42008483,-1.696646223,"2018-09-01","2019-04-01","other"
29.61967959,-2.735146835,"2018-09-01","2019-04-01","forest"
29.61461551,-2.734791747,"2018-09-01","2019-04-01","forest"
29.61439044,-2.734735128,"2018-09-01","2019-04-01","forest"
29.6143134,-2.734667834,"2018-09-01","2019-04-01","forest"
29.62009235,-2.734508867,"2018-09-01","2019-04-01","forest"
29.61891766,-2.734362046,"2018-09-01","2019-04-01","forest"
29.61602015,-2.734262189,"2018-09-01","2019-04-01","forest"
29.61862641,-2.734242873,"2018-09-01","2019-04-01","forest"
29.61531566,-2.734207098,"2018-09-01","2019-04-01","banana"
29.61966974,-2.733847335,"2018-09-01","2019-04-01","forest"
30.420115,-1.6975876,"2018-09-01","2019-04-01","other"
29.61548769,-2.73377473,"2018-09-01","2019-04-01","other"
29.61814737,-2.733754536,"2018-09-01","2019-04-01","maize"
29.61851329,-2.733501492,"2018-09-01","2019-04-01","other"
29.61778345,-2.733345192,"2018-09-01","2019-04-01","maize"
29.61782854,-2.733203311,"2018-09-01","2019-04-01","legumes"
29.61812957,-2.733198526,"2018-09-01","2019-04-01","legumes"
29.61803998,-2.733185784,"2018-09-01","2019-04-01","legumes"
29.61821557,-2.733049705,"2018-09-01","2019-04-01","maize"
29.61806756,-2.732745378,"2018-09-01","2019-04-01","maize"
29.61680599,-2.732740091,"2018-09-01","2019-04-01","maize"
30.42165554,-1.697200455,"2018-09-01","2019-04-01","banana"
29.61689661,-2.732674577,"2018-09-01","2019-04-01","maize"
29.61737858,-2.732651927,"2018-09-01","2019-04-01","maize"
29.6163125,-2.73219729,"2018-09-01","2019-04-01","forest"
29.97080569,-2.080733121,"2018-09-01","2019-04-01","other"
29.97148117,-2.080715386,"2018-09-01","2019-04-01","other"
29.97137149,-2.080689324,"2018-09-01","2019-04-01","other"
29.97120017,-2.080665865,"2018-09-01","2019-04-01","other"
29.97145999,-2.080601531,"2018-09-01","2019-04-01","other"
29.97137897,-2.080561747,"2018-09-01","2019-04-01","other"
29.97094158,-2.080558485,"2018-09-01","2019-04-01","other"
29.76398847,-1.588058952,"2018-09-01","2019-04-01","legumes"
30.41998995,-1.698831934,"2018-09-01","2019-04-01","maize"
29.97085345,-2.080509766,"2018-09-01","2019-04-01","other"
29.97580266,-2.079559643,"2018-09-01","2019-04-01","maize"
29.97591746,-2.079548266,"2018-09-01","2019-04-01","maize"
29.97511357,-2.079499558,"2018-09-01","2019-04-01","maize"
29.97379825,-2.07940274,"2018-09-01","2019-04-01","maize"
29.97588691,-2.079386285,"2018-09-01","2019-04-01","maize"
29.97635332,-2.079376213,"2018-09-01","2019-04-01","maize"
29.97605262,-2.079327384,"2018-09-01","2019-04-01","maize"
29.97417022,-2.07928499,"2018-09-01","2019-04-01","maize"
29.97557139,-2.079258639,"2018-09-01","2019-04-01","maize"
30.42122577,-1.700557846,"2018-09-01","2019-04-01","other"
29.97608449,-2.079224574,"2018-09-01","2019-04-01","maize"
29.97492345,-2.079194534,"2018-09-01","2019-04-01","maize"
29.97629351,-2.079188099,"2018-09-01","2019-04-01","maize"
29.97418293,-2.079179117,"2018-09-01","2019-04-01","maize"
29.9742567,-2.079126704,"2018-09-01","2019-04-01","maize"
29.9737094,-2.079111254,"2018-09-01","2019-04-01","maize"
29.9738419,-2.079077722,"2018-09-01","2019-04-01","maize"
29.97599581,-2.079040679,"2018-09-01","2019-04-01","maize"
29.97628654,-2.079038747,"2018-09-01","2019-04-01","maize"
29.97507743,-2.079008881,"2018-09-01","2019-04-01","maize"
30.42288941,-1.695517507,"2018-09-01","2019-04-01","banana"
29.97566776,-2.079001065,"2018-09-01","2019-04-01","maize"
29.97526577,-2.078993862,"2018-09-01","2019-04-01","maize"
29.97438895,-2.078981344,"2018-09-01","2019-04-01","maize"
29.97471481,-2.078981214,"2018-09-01","2019-04-01","maize"
29.97409997,-2.078971832,"2018-09-01","2019-04-01","maize"
29.97391414,-2.078959505,"2018-09-01","2019-04-01","maize"
29.97428147,-2.078916848,"2018-09-01","2019-04-01","maize"
29.97482593,-2.078912284,"2018-09-01","2019-04-01","maize"
29.97560749,-2.078892155,"2018-09-01","2019-04-01","maize"
29.9754851,-2.078812972,"2018-09-01","2019-04-01","maize"
30.42194857,-1.697743364,"2018-09-01","2019-04-01","banana"
29.97419852,-2.078807051,"2018-09-01","2019-04-01","maize"
29.97607251,-2.078804235,"2018-09-01","2019-04-01","maize"
29.97407839,-2.078739838,"2018-09-01","2019-04-01","maize"
29.97589531,-2.078733228,"2018-09-01","2019-04-01","maize"
29.97469934,-2.07717093,"2018-09-01","2019-04-01","legumes"
29.97386294,-2.076273588,"2018-09-01","2019-04-01","other"
29.97386294,-2.076273588,"2018-09-01","2019-04-01","other"
29.97386294,-2.076273588,"2018-09-01","2019-04-01","other"
29.97389974,-2.076191773,"2018-09-01","2019-04-01","other"
29.44627567,-2.072720705,"2018-09-01","2019-04-01","forest"
30.4220163,-1.697374052,"2018-09-01","2019-04-01","banana"
29.44564323,-2.072566115,"2018-09-01","2019-04-01","forest"
29.44572045,-2.072508064,"2018-09-01","2019-04-01","forest"
29.44611252,-2.072465584,"2018-09-01","2019-04-01","forest"
29.44564545,-2.072449318,"2018-09-01","2019-04-01","forest"
29.44588175,-2.072418318,"2018-09-01","2019-04-01","forest"
29.44594549,-2.072310758,"2018-09-01","2019-04-01","forest"
29.44579864,-2.072269489,"2018-09-01","2019-04-01","forest"
29.44465032,-2.064359991,"2018-09-01","2019-04-01","banana"
29.44256047,-2.06407787,"2018-09-01","2019-04-01","forest"
29.44700239,-2.063961423,"2018-09-01","2019-04-01","forest"
30.42154557,-1.696017449,"2018-09-01","2019-04-01","banana"
29.44710738,-2.063833769,"2018-09-01","2019-04-01","forest"
30.42307624,-1.70077756,"2018-09-01","2019-04-01","other"
30.42142756,-1.700751631,"2018-09-01","2019-04-01","legumes"
30.4229714,-1.700675981,"2018-09-01","2019-04-01","other"
30.42964175,-1.700650507,"2018-09-01","2019-04-01","other"
30.42333733,-1.700582371,"2018-09-01","2019-04-01","other"
30.423612,-1.700558702,"2018-09-01","2019-04-01","other"
30.42312802,-1.70054702,"2018-09-01","2019-04-01","other"
30.42209595,-1.700521983,"2018-09-01","2019-04-01","forest"
30.42501017,-1.700516023,"2018-09-01","2019-04-01","maize"
30.42549341,-1.69908764,"2018-09-01","2019-04-01","other"
30.42343317,-1.700499361,"2018-09-01","2019-04-01","other"
30.42221029,-1.700468017,"2018-09-01","2019-04-01","forest"
30.42277757,-1.700460206,"2018-09-01","2019-04-01","forest"
30.42159546,-1.700458205,"2018-09-01","2019-04-01","forest"
30.41952817,-1.700448809,"2018-09-01","2019-04-01","forest"
30.42386991,-1.700440661,"2018-09-01","2019-04-01","other"
30.42257845,-1.70043817,"2018-09-01","2019-04-01","forest"
30.42287541,-1.700426903,"2018-09-01","2019-04-01","forest"
30.42170577,-1.700420953,"2018-09-01","2019-04-01","forest"
30.4232932,-1.700389296,"2018-09-01","2019-04-01","other"
30.42450535,-1.699032679,"2018-09-01","2019-04-01","maize"
30.42412882,-1.70038321,"2018-09-01","2019-04-01","other"
30.42199949,-1.700381372,"2018-09-01","2019-04-01","forest"
30.42115042,-1.700376137,"2018-09-01","2019-04-01","maize"
30.42083694,-1.700338267,"2018-09-01","2019-04-01","maize"
30.41950106,-1.700326506,"2018-09-01","2019-04-01","forest"
30.42368692,-1.700324656,"2018-09-01","2019-04-01","other"
30.42161335,-1.700322422,"2018-09-01","2019-04-01","forest"
30.42211828,-1.700308798,"2018-09-01","2019-04-01","forest"
30.41969309,-1.700293144,"2018-09-01","2019-04-01","forest"
30.42306467,-1.70028535,"2018-09-01","2019-04-01","forest"
30.42440879,-1.698844672,"2018-09-01","2019-04-01","maize"
30.42120756,-1.700266843,"2018-09-01","2019-04-01","maize"
30.42337895,-1.700246704,"2018-09-01","2019-04-01","other"
30.42234428,-1.700243582,"2018-09-01","2019-04-01","forest"
30.42188843,-1.700231715,"2018-09-01","2019-04-01","forest"
30.42410425,-1.700225889,"2018-09-01","2019-04-01","other"
30.42263938,-1.700212978,"2018-09-01","2019-04-01","forest"
30.42178727,-1.70019449,"2018-09-01","2019-04-01","forest"
30.42311211,-1.700189178,"2018-09-01","2019-04-01","forest"
30.42423185,-1.700183844,"2018-09-01","2019-04-01","other"
30.42166105,-1.70016552,"2018-09-01","2019-04-01","forest"
30.42361452,-1.698753518,"2018-09-01","2019-04-01","forest"
30.42389056,-1.700159735,"2018-09-01","2019-04-01","other"
30.42224363,-1.70015321,"2018-09-01","2019-04-01","forest"
30.42359063,-1.700152648,"2018-09-01","2019-04-01","other"
30.42257134,-1.700134308,"2018-09-01","2019-04-01","forest"
30.42299831,-1.700125368,"2018-09-01","2019-04-01","forest"
30.42283472,-1.700107495,"2018-09-01","2019-04-01","forest"
30.42489815,-1.700084486,"2018-09-01","2019-04-01","maize"
30.42317085,-1.700081916,"2018-09-01","2019-04-01","forest"
30.42111268,-1.700056506,"2018-09-01","2019-04-01","maize"
30.42384143,-1.700040261,"2018-09-01","2019-04-01","other"
29.76423255,-1.587872611,"2018-09-01","2019-04-01","maize"
30.42316123,-1.698768263,"2018-09-01","2019-04-01","forest"
30.42218336,-1.700034388,"2018-09-01","2019-04-01","forest"
30.42398253,-1.700027276,"2018-09-01","2019-04-01","other"
30.4199699,-1.699990385,"2018-09-01","2019-04-01","banana"
30.42077296,-1.699977712,"2018-09-01","2019-04-01","forest"
30.42287323,-1.69997689,"2018-09-01","2019-04-01","forest"
30.42241462,-1.699966967,"2018-09-01","2019-04-01","forest"
30.42198523,-1.699960739,"2018-09-01","2019-04-01","forest"
30.43066616,-1.69994445,"2018-09-01","2019-04-01","maize"
30.42755545,-1.699938789,"2018-09-01","2019-04-01","other"
30.42223431,-1.699935007,"2018-09-01","2019-04-01","forest"
30.42266368,-1.699293745,"2018-09-01","2019-04-01","forest"
30.42477664,-1.699928513,"2018-09-01","2019-04-01","maize"
30.42390091,-1.699907057,"2018-09-01","2019-04-01","other"
30.43054605,-1.69990459,"2018-09-01","2019-04-01","maize"
30.42071724,-1.699902935,"2018-09-01","2019-04-01","forest"
30.42009676,-1.699889257,"2018-09-01","2019-04-01","legumes"
30.42772513,-1.699880713,"2018-09-01","2019-04-01","other"
30.42741808,-1.699874569,"2018-09-01","2019-04-01","other"
30.42348303,-1.699872907,"2018-09-01","2019-04-01","other"
30.4296735,-1.699859522,"2018-09-01","2019-04-01","banana"
30.42935004,-1.699853816,"2018-09-01","2019-04-01","banana"
30.42209103,-1.699372835,"2018-09-01","2019-04-01","forest"
30.42256306,-1.699850175,"2018-09-01","2019-04-01","forest"
30.42899519,-1.699840417,"2018-09-01","2019-04-01","legumes"
30.42381066,-1.699834782,"2018-09-01","2019-04-01","other"
30.42212226,-1.699822858,"2018-09-01","2019-04-01","forest"
30.42476623,-1.699804267,"2018-09-01","2019-04-01","maize"
30.42973185,-1.699738678,"2018-09-01","2019-04-01","banana"
30.42934116,-1.699737612,"2018-09-01","2019-04-01","banana"
30.42151009,-1.699735607,"2018-09-01","2019-04-01","forest"
30.42392931,-1.699735268,"2018-09-01","2019-04-01","other"
30.42198312,-1.699726023,"2018-09-01","2019-04-01","forest"
30.42155325,-1.698478712,"2018-09-01","2019-04-01","forest"
30.42321824,-1.699721708,"2018-09-01","2019-04-01","forest"
30.42182748,-1.699695483,"2018-09-01","2019-04-01","forest"
30.42369587,-1.699693102,"2018-09-01","2019-04-01","other"
30.42269916,-1.699678148,"2018-09-01","2019-04-01","forest"
30.42245104,-1.699668104,"2018-09-01","2019-04-01","forest"
30.42940073,-1.699663772,"2018-09-01","2019-04-01","banana"
30.42299235,-1.699662022,"2018-09-01","2019-04-01","forest"
30.42341294,-1.699650958,"2018-09-01","2019-04-01","other"
30.4295663,-1.69964194,"2018-09-01","2019-04-01","banana"
30.42975318,-1.699638949,"2018-09-01","2019-04-01","banana"
30.42135744,-1.699012236,"2018-09-01","2019-04-01","forest"
30.42214662,-1.699626734,"2018-09-01","2019-04-01","forest"
30.42307747,-1.699608086,"2018-09-01","2019-04-01","forest"
30.41876516,-1.699606522,"2018-09-01","2019-04-01","maize"
30.42299175,-1.699568944,"2018-09-01","2019-04-01","forest"
30.41863505,-1.6995608,"2018-09-01","2019-04-01","maize"
30.42283395,-1.699544091,"2018-09-01","2019-04-01","forest"
30.42313696,-1.699532044,"2018-09-01","2019-04-01","forest"
30.42167757,-1.699526733,"2018-09-01","2019-04-01","forest"
30.42206341,-1.699524872,"2018-09-01","2019-04-01","forest"
30.42220523,-1.699523636,"2018-09-01","2019-04-01","forest"
30.42208164,-1.700020303,"2018-09-01","2019-04-01","forest"
30.42558502,-1.699493938,"2018-09-01","2019-04-01","other"
30.42370124,-1.699490569,"2018-09-01","2019-04-01","other"
30.42138148,-1.699489623,"2018-09-01","2019-04-01","forest"
30.42577949,-1.699486371,"2018-09-01","2019-04-01","other"
30.4260135,-1.699480634,"2018-09-01","2019-04-01","other"
30.42256317,-1.69947481,"2018-09-01","2019-04-01","forest"
30.42075418,-1.699462709,"2018-09-01","2019-04-01","legumes"
30.4239118,-1.699442187,"2018-09-01","2019-04-01","forest"
30.42275887,-1.699437329,"2018-09-01","2019-04-01","forest"
30.42242314,-1.699415546,"2018-09-01","2019-04-01","forest"
30.42263954,-1.700390285,"2018-09-01","2019-04-01","forest"
30.42231055,-1.699407111,"2018-09-01","2019-04-01","forest"
30.42297491,-1.699402504,"2018-09-01","2019-04-01","forest"
30.42583135,-1.699402475,"2018-09-01","2019-04-01","other"
30.42569501,-1.699371069,"2018-09-01","2019-04-01","other"
30.41905179,-1.699353277,"2018-09-01","2019-04-01","forest"
30.42208657,-1.699318868,"2018-09-01","2019-04-01","forest"
30.42560066,-1.699289747,"2018-09-01","2019-04-01","other"
30.42186221,-1.699288128,"2018-09-01","2019-04-01","forest"
30.42256476,-1.699253417,"2018-09-01","2019-04-01","forest"
30.42370502,-1.699249458,"2018-09-01","2019-04-01","forest"
30.42350858,-1.69818916,"2018-09-01","2019-04-01","forest"
30.42154235,-1.699247667,"2018-09-01","2019-04-01","forest"
30.42572071,-1.699247157,"2018-09-01","2019-04-01","other"
30.42230729,-1.699242035,"2018-09-01","2019-04-01","forest"
30.42113207,-1.699222184,"2018-09-01","2019-04-01","forest"
30.41972549,-1.699216191,"2018-09-01","2019-04-01","banana"
30.42202982,-1.699188644,"2018-09-01","2019-04-01","forest"
30.42133699,-1.699163579,"2018-09-01","2019-04-01","forest"
30.42378358,-1.699145138,"2018-09-01","2019-04-01","forest"
30.42119819,-1.699113893,"2018-09-01","2019-04-01","forest"
30.42180474,-1.699112035,"2018-09-01","2019-04-01","forest"
30.42329668,-1.698438496,"2018-09-01","2019-04-01","forest"
30.42241533,-1.699106695,"2018-09-01","2019-04-01","forest"
30.42573252,-1.69910152,"2018-09-01","2019-04-01","other"
30.43055502,-1.699093751,"2018-09-01","2019-04-01","legumes"
30.41773518,-1.699092817,"2018-09-01","2019-04-01","other"
30.41876942,-1.699087623,"2018-09-01","2019-04-01","maize"
30.41798206,-1.699079945,"2018-09-01","2019-04-01","other"
30.42232782,-1.699064054,"2018-09-01","2019-04-01","forest"
30.42193394,-1.69905798,"2018-09-01","2019-04-01","forest"
30.42373262,-1.699043672,"2018-09-01","2019-04-01","forest"
30.42218243,-1.699042788,"2018-09-01","2019-04-01","forest"
30.42427166,-1.696528391,"2018-09-01","2019-04-01","banana"
30.42590542,-1.699039784,"2018-09-01","2019-04-01","other"
30.42364299,-1.698991014,"2018-09-01","2019-04-01","forest"
30.42120517,-1.698988424,"2018-09-01","2019-04-01","forest"
30.42342718,-1.698975185,"2018-09-01","2019-04-01","forest"
30.42410176,-1.69896451,"2018-09-01","2019-04-01","forest"
30.42569427,-1.698949002,"2018-09-01","2019-04-01","other"
30.42209823,-1.698941003,"2018-09-01","2019-04-01","forest"
30.42599913,-1.698937876,"2018-09-01","2019-04-01","other"
30.42194448,-1.698929069,"2018-09-01","2019-04-01","forest"
30.42013422,-1.698918029,"2018-09-01","2019-04-01","legumes"
29.76392879,-1.588546257,"2018-09-01","2019-04-01","other"
30.42331143,-1.696081999,"2018-09-01","2019-04-01","banana"
30.42149562,-1.698909259,"2018-09-01","2019-04-01","forest"
30.41797744,-1.698905387,"2018-09-01","2019-04-01","other"
30.4222602,-1.698858573,"2018-09-01","2019-04-01","forest"
30.41944457,-1.69885551,"2018-09-01","2019-04-01","forest"
30.4213224,-1.698848923,"2018-09-01","2019-04-01","forest"
30.42305143,-1.698794702,"2018-09-01","2019-04-01","forest"
30.42361219,-1.698787438,"2018-09-01","2019-04-01","forest"
30.42405048,-1.698786452,"2018-09-01","2019-04-01","forest"
30.41966974,-1.698785031,"2018-09-01","2019-04-01","forest"
30.42388825,-1.698764737,"2018-09-01","2019-04-01","forest"
30.42809381,-1.693109714,"2018-09-01","2019-04-01","other"
30.42211611,-1.698715888,"2018-09-01","2019-04-01","forest"
30.42397086,-1.698714079,"2018-09-01","2019-04-01","forest"
30.42355817,-1.698703686,"2018-09-01","2019-04-01","forest"
30.4223143,-1.698697134,"2018-09-01","2019-04-01","forest"
30.42426882,-1.698690135,"2018-09-01","2019-04-01","forest"
30.41782595,-1.698659403,"2018-09-01","2019-04-01","other"
30.42310339,-1.698647075,"2018-09-01","2019-04-01","forest"
30.42155101,-1.698628732,"2018-09-01","2019-04-01","forest"
30.4214395,-1.698602807,"2018-09-01","2019-04-01","forest"
30.42381611,-1.698578244,"2018-09-01","2019-04-01","forest"
30.42870531,-1.693185274,"2018-09-01","2019-04-01","banana"
30.41774533,-1.698573326,"2018-09-01","2019-04-01","other"
30.42175772,-1.698563386,"2018-09-01","2019-04-01","forest"
30.42351714,-1.698534193,"2018-09-01","2019-04-01","forest"
30.42208301,-1.698523189,"2018-09-01","2019-04-01","forest"
30.42163496,-1.698523119,"2018-09-01","2019-04-01","forest"
30.43109275,-1.69850468,"2018-09-01","2019-04-01","maize"
30.42377779,-1.698484857,"2018-09-01","2019-04-01","forest"
30.41787988,-1.698479098,"2018-09-01","2019-04-01","other"
30.42238759,-1.69847051,"2018-09-01","2019-04-01","banana"
30.42330513,-1.698424133,"2018-09-01","2019-04-01","forest"
30.42962267,-1.694602068,"2018-09-01","2019-04-01","maize"
30.42353526,-1.698422089,"2018-09-01","2019-04-01","forest"
30.42392099,-1.698407567,"2018-09-01","2019-04-01","forest"
30.42279387,-1.698379857,"2018-09-01","2019-04-01","forest"
30.42518299,-1.698367124,"2018-09-01","2019-04-01","legumes"
30.42317935,-1.698354343,"2018-09-01","2019-04-01","forest"
30.41822357,-1.69832539,"2018-09-01","2019-04-01","other"
30.4239502,-1.698296283,"2018-09-01","2019-04-01","forest"
30.42428371,-1.698278431,"2018-09-01","2019-04-01","forest"
30.4252801,-1.6982712,"2018-09-01","2019-04-01","legumes"
30.42266516,-1.698259384,"2018-09-01","2019-04-01","maize"
30.43080519,-1.694378537,"2018-09-01","2019-04-01","other"
30.41837122,-1.698256186,"2018-09-01","2019-04-01","other"
30.42156712,-1.69824882,"2018-09-01","2019-04-01","forest"
30.42166184,-1.698217614,"2018-09-01","2019-04-01","forest"
30.42517817,-1.698216296,"2018-09-01","2019-04-01","legumes"
30.42296946,-1.698209024,"2018-09-01","2019-04-01","forest"
30.42316464,-1.698198455,"2018-09-01","2019-04-01","forest"
30.42330751,-1.698197708,"2018-09-01","2019-04-01","forest"
30.4178512,-1.698194461,"2018-09-01","2019-04-01","other"
30.4181163,-1.698169989,"2018-09-01","2019-04-01","other"
30.42346095,-1.698166366,"2018-09-01","2019-04-01","forest"
30.43049003,-1.694563528,"2018-09-01","2019-04-01","maize"
30.42429915,-1.698146555,"2018-09-01","2019-04-01","forest"
30.42359643,-1.698134249,"2018-09-01","2019-04-01","forest"
30.42383543,-1.69812441,"2018-09-01","2019-04-01","forest"
30.42671435,-1.698122698,"2018-09-01","2019-04-01","maize"
30.42407933,-1.698077943,"2018-09-01","2019-04-01","forest"
30.42315499,-1.698047422,"2018-09-01","2019-04-01","forest"
30.4239636,-1.698040723,"2018-09-01","2019-04-01","forest"
30.4184077,-1.698040722,"2018-09-01","2019-04-01","other"
30.42374619,-1.698024024,"2018-09-01","2019-04-01","forest"
30.41805958,-1.698019447,"2018-09-01","2019-04-01","other"
30.43063688,-1.694810184,"2018-09-01","2019-04-01","other"
30.42279435,-1.698008132,"2018-09-01","2019-04-01","maize"
30.4230389,-1.698007768,"2018-09-01","2019-04-01","forest"
30.42344042,-1.697989365,"2018-09-01","2019-04-01","forest"
30.41817309,-1.697988178,"2018-09-01","2019-04-01","other"
30.42331529,-1.697983103,"2018-09-01","2019-04-01","forest"
30.42390845,-1.697934308,"2018-09-01","2019-04-01","forest"
30.4235674,-1.69792019,"2018-09-01","2019-04-01","forest"
30.42044768,-1.697898109,"2018-09-01","2019-04-01","maize"
30.42377084,-1.697890642,"2018-09-01","2019-04-01","forest"
30.42031654,-1.697849846,"2018-09-01","2019-04-01","maize"
30.43118338,-1.6979671,"2018-09-01","2019-04-01","other"
30.43126543,-1.697740154,"2018-09-01","2019-04-01","maize"
30.42390819,-1.697729643,"2018-09-01","2019-04-01","forest"
30.42331752,-1.697704558,"2018-09-01","2019-04-01","forest"
30.42320901,-1.697667077,"2018-09-01","2019-04-01","forest"
30.41842412,-1.697647537,"2018-09-01","2019-04-01","other"
30.42411026,-1.69761377,"2018-09-01","2019-04-01","forest"
30.43089399,-1.697592104,"2018-09-01","2019-04-01","maize"
30.42013088,-1.697590119,"2018-09-01","2019-04-01","other"
30.4308,-1.69753796,"2018-09-01","2019-04-01","maize"
30.41840816,-1.697474006,"2018-09-01","2019-04-01","other"
30.42940394,-1.699788357,"2018-09-01","2019-04-01","banana"
30.43087108,-1.697457101,"2018-09-01","2019-04-01","maize"
30.43068582,-1.697428797,"2018-09-01","2019-04-01","maize"
30.42198596,-1.697389495,"2018-09-01","2019-04-01","banana"
30.43100406,-1.697382111,"2018-09-01","2019-04-01","maize"
30.43049201,-1.6973683,"2018-09-01","2019-04-01","maize"
